order_id,payment_sequential,payment_type,payment_installments,payment_value
3c0a8fee9785ffbf4381ff1eac0d220f,2,voucher,1,100.0
b70b8b3007ddfc929dca4a5c3a183853,1,credit_card,2,192.76
b574a73b303733045a8adad4c30d7add,2,voucher,1,41.0
5e0d84280f3a96b37d0228b21ffeb4f6,1,credit_card,1,139.66
832e5f3e2e98919a84d3e224bd9c21ed,1,credit_card,1,141.92
976843b1cee7809a5c79f63a3c9b3222,1,boleto,1,883.29
7c2fcd2de28fdcb260060d733f5ff8dc,1,boleto,1,316.31
f6c4a5c791463c73a7b292929c88ecab,1,credit_card,1,53.1
8fe62374fc90eef8870d0beed6ded1ae,1,credit_card,1,1628.07
b9e021cd678385c5fe5e9ef35d5bae49,1,credit_card,1,26.45
ecf4a4c673715759b55b3be3a8ea99b2,1,credit_card,1,105.81
730829b3aeb0e111d1d9bcb2b04c3179,1,credit_card,1,147.23
297cce15c34916477e3daa6b59db8a67,1,credit_card,4,423.18
c1812e7a79c6b129af4128c0474ea917,1,credit_card,3,102.98
c7a7200ede6d21b5eac67705000af954,1,credit_card,4,188.37
3a129877493c8189c59c60eb71d97c29,1,credit_card,1,14.12
decf73db7f53552bc92e1720be4f0995,1,credit_card,6,100.19
de28a54bc18433e783cbc37da59763e1,1,boleto,1,56.03
d2bde0599318c433d8e3420c8f65427b,1,credit_card,4,42.41
34c109afdbe68c271dced774877af8f3,1,credit_card,2,48.0
ddb831adbe504c02601f03328420af4d,1,credit_card,3,192.8
f50852b20857fd7ff56126315745e45a,1,credit_card,1,24.79
ef09e0c5ee546ca303e96e3fe4c0c435,1,credit_card,8,320.89
43e16679b4c9df0ae3d5fefa59a34ff4,1,credit_card,10,431.06
e32d1cdb3683251a688c82d4a2dabb47,1,boleto,1,135.35
05108247830e6abf604da38aff20907f,1,credit_card,1,30.29
7ecf895a86816395ae333859b2c7bd7c,1,credit_card,1,74.51
830f207231f6336678cc44594aa941d1,1,credit_card,1,60.65
ae5fe00be1af79fd3662e2696e3eab95,1,credit_card,5,117.94
b25a9b5820cb66ccdfaaef99e366bb19,1,boleto,1,44.78
44d1b486970419d4e0ed66e154ece21f,1,debit_card,1,738.57
f64e2aff8ae7de23a6aaeb7b7dcf8bec,1,credit_card,1,167.73
aa77456ca20becffcb4fa5a88e21129f,1,credit_card,4,63.88
04a964d023c9a995e1dea573959fad67,1,credit_card,1,143.2
9c365b96e7181fee770fac0adf79d118,1,credit_card,7,147.53
516e3648149f506769d0bd782e42e90f,1,credit_card,3,131.65
f8b5b03c257fa65413876c7417959439,1,boleto,1,67.44
ce1102192008032289474c932a4c241a,1,boleto,1,99.06
b4e9e179195a7cee910bf458c5b6e01e,1,credit_card,1,99.67
8eeb55cdf087b3ceec6ebdb6e2189dd7,1,credit_card,10,196.97
6c7dad15df3c2284a7dd2a9a35b73e91,1,credit_card,2,87.3
df0558355915aa6d41e3eb7067957978,1,boleto,1,28.75
64a954ed681af38362c928f1f6a7ec47,1,boleto,1,86.46
020c2cd20d09193b79c51797a82aaa3e,1,credit_card,4,90.36
d30d0c9c3a766ca0d558a205d4579320,1,credit_card,1,163.38
7224bf1a9ae0224f42d0f990890f69e1,1,credit_card,1,89.36
94f98ffd128d56e74dac7bb1b700666b,1,credit_card,5,178.27
0339ed6316da69c73459e191c10ff6ac,1,boleto,1,62.91
84a82cb26c0c8d39d352cc2912a91d99,1,credit_card,2,25.09
9a8fb2a3a77dab1c301506cd5af2e845,1,credit_card,3,154.36
ff50784b0e66a6f83fb5eba8a54d294c,1,credit_card,1,27.4
ab49dd6d45dbe9600acdb124bf5f7acc,1,credit_card,2,133.18
c270a9f0fa1ce4470b8313c8adbe20e2,1,boleto,1,43.86
844e12775ac8e461b63b4b1d225bb53e,1,credit_card,3,33.99
5407dd425b0427513c6f63025414fb33,1,debit_card,1,16.36
d49d6674b1ce113a775ca977649da52c,1,boleto,1,56.6
a8c7e8c088aabc1cd41eb0161f0c7757,2,voucher,1,31.74
9ee6f2bc2912f6612a528200c2414b49,1,credit_card,4,89.28
6f275c944d1814eca6bfbb2bcfa3b0ea,1,boleto,1,242.24
173f3e01cc3fc12d3831a3d80a024a90,1,credit_card,6,127.86
d17eedcc5d276d0eb9ea566289f89352,1,credit_card,2,157.88
1daecbe2a13ab0881c418e978f1e08c1,1,credit_card,6,241.17
68ba2f5321a125f8524a6e7b2fcbfd94,1,credit_card,5,204.06
1620c790cd0d6a55f4f5c3922764c96a,1,credit_card,1,52.53
c1a3ddd24fa595bc9977071be7eab467,1,credit_card,1,83.45
00e1426d4c79f2e022570012c1ff57ed,1,credit_card,3,86.55
059c31805aaf1f282276575595379050,1,credit_card,1,54.44
8eb2c9d9099a3b53d1ebe9579ab8c1a3,1,voucher,1,42.51
ec8e9a10b613682c45e614fd392bb666,1,credit_card,4,84.9
9d128b33292eb10e072f1eaacb9b07c4,1,credit_card,1,69.44
0fd20b806c512adae3aba82a69847513,1,credit_card,1,61.84
90f0e72dfebcd41e26656d079d881674,1,credit_card,8,526.93
cfac0d6ffa23400c25da017e69a17370,1,credit_card,6,122.35
2baa3f7b53010552fadf54405bc0f0b1,1,credit_card,3,155.82
d4d5280135d491579add0073e8d6f4ee,1,boleto,1,48.96
0f2fc60f7acb6782b5490389a5a89c08,1,credit_card,1,44.87
5177d1217cafa2ba15337cd62cb1fc78,1,credit_card,1,85.14
2c0fcacf7cf12e9d0e8ea049d6285141,1,boleto,1,214.98
16f981e32cf73c22679a3b0b76d97223,1,credit_card,1,35.08
2f5388320d50c267932142291f460b04,1,credit_card,7,131.08
3e290444f5680a0f8a95b7d87980a358,1,credit_card,2,61.33
cf2b932d25c7f902faa52f469b89c1c2,1,credit_card,6,138.43
ee49aa5583df0eaab10299357d126386,1,boleto,1,193.98
aaab96ab260f2839451f9c2839d59109,1,boleto,1,121.98
178b47270e98b91b6d34278d77b27bb3,1,credit_card,2,115.44
c4fef2621519c7ab7541140d3cbda9e1,2,voucher,1,12.98
8d69a304424d2948038f16d6a73209ae,1,credit_card,2,139.81
9583044d94d7eef1547cdcefb0c8f611,1,boleto,1,1444.62
d0368fa99cb0d8c87221ad122cfc24b5,1,credit_card,8,150.74
98e109d3f1db912647c2140cdee13836,1,credit_card,1,48.3
e1b7512618fd9b1dc5bba0cfe3a7aee4,1,credit_card,6,137.99
eef6b4895c4293f0b17e5fff1bac3c2d,1,credit_card,12,219.21
cc8607fdeb822bbb13aadae04f3bb7aa,1,credit_card,10,191.67
5ac65ba68cda958dff42081b70fe905e,1,credit_card,4,94.58
9edb1acec4ceb154e425aa9248286f7e,1,credit_card,2,172.89
1db8c2514e276b566dd44aad287362aa,1,boleto,1,75.89
5698301facad559e3efdf43331ee9fbb,1,credit_card,5,117.74
7658a22ab4067d4c92a25cf2835331cf,1,debit_card,1,27.68
75c146db1b1c6fd6f21a90a2694ae5ff,1,boleto,1,116.44
f811812f4598bc238e5006ba2acf8b4b,1,credit_card,1,58.61
3ccb8870c169b9a65a6ce1b3736c49a5,1,credit_card,4,76.98
caef95fb90109cd1a4bdf9197d937e41,1,credit_card,1,123.51
6696737f72902ca26a8bb47e22769841,1,credit_card,2,236.56
c27ae1c289e22822c3f5d0b6afaa710d,1,boleto,1,61.77
90168dcfab7b04546b03342f246250e0,1,credit_card,1,36.78
3a64848764705419900d8390cb2ed7cb,1,boleto,1,129.91
0bf46c25ca29bae81f4632b02f593f1d,1,credit_card,1,31.75
f4366d9980e6fb925d2ed9a63d8a6e2c,1,credit_card,2,274.88
61eedf8710394769412bccced6288fff,1,credit_card,3,138.95
3e02b2b05d2244a9fb8f748eaf4ab3ed,2,voucher,1,48.55
1f9835b3f1bac0471bfe78932aac63ff,1,credit_card,4,93.27
56417f76b00d347bc97497d3f823cea9,1,credit_card,4,730.04
5b7f6445ca01d94adfe256eaa9a37ada,1,credit_card,2,82.8
46c28f7f09687bab32f7f99f6fb59ab7,1,credit_card,5,57.5
32f0d08563a05bd541da24218934fdab,1,credit_card,4,349.1
514988a3e142461049264d74b768b365,1,credit_card,1,145.97
60836a0b2a1b5051e61371cf04a16574,2,voucher,1,66.92
d8fd983079230409820f11f044e4fe4a,1,credit_card,2,119.79
62be3a00ba095e9cdbe1fe482e6130a4,1,boleto,1,65.68
b32fad437a7904a2ddcafb3f0d23fed3,1,credit_card,3,226.9
787590b924b0ef0a1da6164beb46a05d,1,credit_card,3,173.78
e9483453c3f193f0b632a569b103bbbf,1,credit_card,10,175.76
339e87a91e00231ddda7d5b3d7941ab2,1,boleto,1,25.75
644d53f0bf14fc2b7b89008c00ef5f45,1,credit_card,2,24.86
0e33201d95dd99ef2fc82d81732957b2,1,credit_card,1,63.0
a586b91c2af481ac6c9b08dc1176c65c,1,credit_card,6,257.18
6ec704c9a120baaa6b3e162255ec684b,2,voucher,1,200.0
74961e9aef3b109cd91120c7697363af,1,credit_card,1,153.1
02701a0103fedd7310a8d575f9a8d291,1,boleto,1,190.75
26a232627994b0bdd4a4975bedde0e63,1,credit_card,1,52.34
aa94d94e210dc2b7a49812d3d82bb516,1,credit_card,1,84.18
f2e97c3464ad5fb53d6be7afcd0e3eaa,1,credit_card,2,33.75
65e560b80ca884377880a124eb79a349,1,boleto,1,86.15
b3e5d245a95dd6378330cc2249d9d6b4,1,boleto,1,273.22
4f72abdcedf8185382214a227cdb9e9b,1,credit_card,1,127.53
8fc027e2e96d738a4816f043f2c946ba,1,credit_card,4,110.98
e4af24dd6ee24be6d64c1adbd58819bb,1,credit_card,1,59.7
8076135356d195170fe9f8d5698182c4,1,credit_card,1,75.68
0dd10699d5b56b4bfc60c02e8ac6533e,1,boleto,1,132.03
5404828155a6ed66ac6bb53e05525d39,1,credit_card,2,207.57
113a4f0ccb14984c0e48ae43a43d0214,1,boleto,1,102.82
c4e8de1b1ec983e061c3ff765be41405,1,credit_card,8,85.27
77831afddf2a5ebdda899a6adc91f88f,1,credit_card,1,99.28
0c6a2732270e3f0f66bd73dbde93b59e,1,credit_card,1,2.14
5f828ec3917806a1b1ca5c9008703f26,1,credit_card,2,47.06
5b18b03607394168a3dd744501c2dd00,1,credit_card,3,35.09
60874d0fd7a75eaf6c27923285596b50,1,credit_card,10,234.18
5e7d51bfc94acb16cfcc272c581f85cc,1,credit_card,1,36.27
257b9cbebe66bbd37b4233212ec1a909,1,credit_card,10,597.44
5c932e0a181410b67c77daaed30991af,1,credit_card,5,492.21
ab5f199b8bdeb7e529bd36b79766cdc6,1,boleto,1,174.41
652e44f3368f39a67174a6726a187b3c,1,credit_card,1,57.68
f19bd634b5b6ef35a112602a933e9cc4,1,boleto,1,86.72
b08f7ce910570d89714767d4610943b0,1,credit_card,4,468.53
542d558d7cd9f734858beabe2622b2bd,1,credit_card,3,110.59
0e5be31b9db540adad7d42899c64aa26,1,credit_card,5,214.48
ed14a836c4b4a6f1a8c140c79ad86642,1,credit_card,6,311.49
7ffd48a27c90a946cfa8198b76a7120c,1,credit_card,1,53.99
158b852314d09859615960dedde796c3,1,boleto,1,174.04
00d50baf1bc56a3c59de1810a6b84b0d,1,credit_card,8,188.24
faa1515e28c5d45a5bb6fa57bffcfb0b,1,credit_card,1,15.29
6949cb0f930807e75f78dda8da436c81,1,credit_card,1,264.54
c30c327fa4864049bf96aec00f7a05ca,1,credit_card,1,20.28
6eee33addf2f19cbd1d8e81c851825f8,1,credit_card,6,98.72
3660db6c1a7919853db1ef6f820a301e,1,voucher,1,426.28
e928cc82f61f2dcab3ad58d6e7200224,1,credit_card,10,184.8
9da51871b26e9f5356a2544f6540f900,1,credit_card,3,260.5
11242fc97afd67d5b5a7e211aad24bb8,1,credit_card,10,174.47
a1ef4c97bec306560bd7bee5982310cc,1,boleto,1,176.16
c9a956d415a86a5a0c354e2032b4e502,1,boleto,1,237.61
03a479456d2571485ebce285eef65f61,1,boleto,1,129.87
b4371384ac6d51fe934e4f50b8b61e4c,1,credit_card,3,154.3
2bab21da7cb38da9002fcb361c7c046f,1,credit_card,4,47.26
43443d5fff4b94d98df1ad41af13d302,1,credit_card,1,2.21
85c14f3be89a889592d53a5b8ff031bb,1,credit_card,3,89.36
40968775de06095dbc53bace39038550,1,credit_card,5,165.94
ba5d446046c4678d335a1e3933460193,1,credit_card,1,47.69
d607cf247d8e19a82548c3a30cb2d173,1,credit_card,1,36.78
452b706af12e25e6c8c740b4dc493ab0,1,credit_card,4,84.59
c0825f7ad51d670d765525e6761dbc0d,1,credit_card,7,134.18
d7085875e0a68ee25df2db4f1ec9fc61,1,credit_card,4,161.54
3e7331c6f79569464882b059435d316e,1,debit_card,1,81.98
34e63d1843fa8269ed932133c6b58a3f,2,voucher,1,31.2
08e744bae85a55aa0143f7b41878a45d,1,credit_card,1,116.06
13d6f87da8ba3d0feb95e58ab304a9dd,1,credit_card,3,69.77
2a4e23a666338d87ea9c2777d71bed0c,1,debit_card,1,38.17
f87c049dcd8cafd8a6880a2e29b5d021,1,boleto,1,176.34
e26f52b2a37b0ce41ba38979221bf39d,1,credit_card,1,36.05
aa7d642fecef401c80602a4dcb0a82ac,1,credit_card,10,214.17
fcafab7fc942d51e9f45bfeeb5bb684d,1,credit_card,6,60.1
8ec5d698b2bb14e2cb3e4d4f90423a87,1,credit_card,1,23.18
b817fcad07287a3912cbfdcd012a36ad,1,boleto,1,25.75
baafcf8bbc822606c52fe68cbe6b7149,1,boleto,1,87.94
61b1a17bdd024a92f00d79097599f221,1,boleto,1,117.88
14f38e83e237f237348b97dd9f228d40,1,credit_card,5,53.58
cc6c9b89f70b32d7fe075718e0fc58e7,1,credit_card,3,236.0
9afd8793167c97876e93424de3f01498,1,boleto,1,322.58
cd5343ffb012a7157ddbcf5720100c01,1,credit_card,2,336.16
38a920f4e80a3be96ecbfc0cba4517d6,1,credit_card,3,151.88
621d4b50a57e7b6e6d047671cb86cdc1,1,credit_card,1,54.43
1c0eb7262ceb60db69b3825f1fb1deb8,1,credit_card,5,67.11
491830ceac81983791103aca18acb421,1,credit_card,2,22.99
f879bf0e0b59e1dba249de988e36d3f5,1,credit_card,8,103.14
13aa698f0d1ec97c9fa5dfad0639aa59,1,credit_card,2,100.36
b7a4a9ecb1cd3ef6a3e36a48e200e3be,1,credit_card,4,41.1
8ad3ff8de0c9473f99616e4dd7bfe7fb,1,credit_card,6,62.65
3386674e0363653ac5f71597d88d80fe,1,credit_card,10,1861.26
6804819a81c7f5ddaa37b18b5824ddd9,1,credit_card,8,262.24
3f8e641fbeeebd6f2d786d0b280e300c,1,credit_card,1,171.63
afca5fe0f14b7178c97f8cb22611f584,1,credit_card,1,85.16
1200ed0c118de7e4524b65918a42c990,1,boleto,1,60.08
726578ea1b027b33080a7a807e97941a,1,credit_card,1,114.44
5d3e9872c4d4dcdafa21c09eb064171b,1,credit_card,3,168.3
a217f4efd7ecdbcd9db88791945859cc,1,credit_card,2,175.11
7c15b7f016feebc19af2f23f5f8b9e4a,1,credit_card,3,183.53
f2773a0bd567f311e593f32952c57422,1,credit_card,1,35.77
3e6c47c1a5871e1a0280ff8bf3a236c2,1,boleto,1,211.25
103355b1bc5b63508c20e2b7eeb58961,1,credit_card,3,139.81
2c5925c8d72a163016e91d103b67ac9d,1,boleto,1,34.96
7110bcab44594321876407867f1fc66e,1,credit_card,1,42.59
5a9f106e9db0c818cee0c5c4a5efb352,1,boleto,1,65.46
89ed06112208a473f65e0f9f40fc5af5,1,credit_card,1,73.65
443038d9ed6b74bc4f7bfa679ce81bf1,2,credit_card,1,46.41
4f05cb36ebddf2978e8e2460f4a4b8f8,1,credit_card,1,317.26
8238c8981751f59176cb33a393282ae4,1,credit_card,2,199.4
77e63cacbf44d28c73e6ad56e430f477,1,credit_card,1,78.86
27f60f8461adbfd9213bd35b38206bfe,1,credit_card,3,158.8
1902edc0a39be5841b628fd08022090b,1,credit_card,4,233.07
ed04a2b3c21cbcd90c2071a22a8cbda2,1,credit_card,1,52.53
f2d6e146e252aff67545075d6bca048b,1,boleto,1,322.8
5ebde480e2defdfbc67474e5a8fb8520,1,credit_card,3,102.03
993d5d78bd251d2ad7d2607110a04bbe,1,credit_card,2,71.01
e4e7f051862316f8ef1e82166c55cdea,1,credit_card,1,113.86
bb8a1765f503bbd115a1c138cc3b75d4,1,credit_card,10,298.07
828acc6ccec3081f5615750358c691db,2,voucher,1,99.83
fab28f3d1cfbe171566884703d82682e,1,credit_card,1,20.75
2d4725d49513bce62ea366e8f0e213ed,1,boleto,1,150.47
5528a3c9850e07ac5eeea39f275d6c5e,1,credit_card,8,304.47
e22dd2bae96c7c1909225e77fc1a2a31,1,credit_card,1,32.43
55aeba08a7d54fd54220244c4dfdb559,1,credit_card,1,56.69
24f9d59b5717fed5431455ac71a4a371,1,boleto,1,148.06
b1a8e82d3980a5c20c95ffb4a7572f09,1,credit_card,3,419.04
3f0f2949423ea4caec394b9d09f075dd,1,credit_card,6,235.42
39af2b85fcc6f1bd12289081f36b4a03,1,credit_card,2,84.52
dea797c7c316b451316f16073995a03e,1,credit_card,9,92.8
ca6252bde978788e50661599ab1223bb,1,credit_card,3,102.35
fc0c50f90120412d596dbda411f6fbe4,1,credit_card,1,37.13
b420ccbcb8265772b8c13687c24bb5eb,1,credit_card,1,53.54
4c9fe44922012f11eb3505ecd89cb126,1,credit_card,8,587.73
dadcb1104ce71e829a38e9157aef966c,1,credit_card,1,1.68
bb299ee4fb79d4056dad3e6bc0aa8a46,1,boleto,1,57.9
0e053aa097eda67e25b3934ef3eca8a8,1,credit_card,1,218.3
3ee3908bb8219eefa5d3699d6fdc6d75,1,credit_card,3,204.28
bbf796534aaf9c59f8da8c7982db56e0,1,boleto,1,103.4
8775db0297a64cd48d3ea12be875d907,1,credit_card,1,128.14
954399f1952a1ac05b51b69077de29d1,1,boleto,1,58.53
ea337f88a8c5cab4e99da87460f1b99e,1,credit_card,8,213.56
fed8a749f5633fa9f58ed475eb2c5cef,1,credit_card,3,92.97
8e81e473c93d414e73105233e248347b,1,credit_card,5,156.44
a8b6cffc34d25d7c6dea874c364232f6,1,credit_card,2,63.91
8fc1991bfbb78b4d939d11ffef79c398,2,voucher,1,136.16
cffd5f25c5b79f9d24b419fdcf74befb,1,credit_card,3,106.52
70de10a1734ff16b0e8e5f6f14b3bfcb,1,credit_card,3,49.1
b1b5b604a5e207c764779ffb50527018,1,boleto,1,117.97
d8e60d045809e16f66fdc3f775d0e870,1,credit_card,1,177.37
26499163fd30a5493b2e498337e9e2a7,1,boleto,1,242.02
25a6470fe0861e38f167701818706ce9,1,debit_card,1,446.54
18ef2a64141eab548a2c46df2545b1ee,1,boleto,1,27.78
b29f6f52b330f04b5f1f4fb369b32cd8,1,credit_card,1,74.39
9d77259cf0f321f678b1039dfcad920f,1,credit_card,2,78.3
d5b7a3030feb818d49d955a32425d329,1,credit_card,3,106.0
7a8fd05a340c38948f7581e765cecb09,1,credit_card,3,85.6
d199e49e9cd642beda8a36b85fd6d51d,1,credit_card,4,102.03
6f56d701fdaa7fc3575ddda3bed5fbbb,1,credit_card,5,144.1
b2c7ce470c3bc3cebaef61950a33f2f8,1,credit_card,1,384.86
689fb8f117f6d979dc761429176bb52f,1,credit_card,3,148.15
348ca978ba86600e3f6e9b984c52e6d6,1,debit_card,1,123.4
2aa91108853cecb43c84a5dc5b277475,1,credit_card,1,193.98
b0edc0b20a380c879d0775721c5b5b20,1,boleto,1,52.1
f5cb5068f3b8d01c82803f3fc7924e35,1,boleto,1,324.96
07df21cf38c17b4fef05f15d23e3cce7,1,credit_card,1,177.92
72b9d86fe4e984d9879013b9ecbb25db,1,credit_card,8,101.38
5f134bb3f194debb9b0fe39ca07f2b41,1,boleto,1,607.87
d2b9580c38485b5aa4eb815c689c3164,1,boleto,1,148.58
9c0edf679ee9524c3cded05020212ca3,1,credit_card,4,146.38
79ef4ff8ef06547d209ceae576bf9f52,1,credit_card,1,21.89
be7d02ed4f9ec9a43ac0f6adade17ade,1,credit_card,2,112.42
2db1d0694f169b74b5bbee207ca7cc64,1,credit_card,10,417.5
f1b3dc829876d87a130808b76d5bacf7,1,credit_card,2,193.39
5a7b40567394cf2a17b67ace5ea32329,1,credit_card,1,49.59
58e8270bb23a598a7a351d4fc3a211a4,1,credit_card,2,221.67
f7057bf47ad8d184d0857bdaee0a1603,1,credit_card,1,28.29
8cf69b251bfcd650555347d7752a3625,1,voucher,1,50.2
2d23b7b75beee56569dff3df10d61495,1,credit_card,3,124.52
ca91862f94f3eb805b394ae462b669a6,1,credit_card,1,75.54
d200a7526c6d29e8c2742a0bff8cff14,1,boleto,1,87.76
3adc794e637a2ef67f006b35b36904a4,1,credit_card,4,49.91
daf9351361ff975f5aea7c82d29c5f3c,1,credit_card,10,190.82
cf49cb20f726614d8f2bbd281489b0b3,1,credit_card,1,83.14
810f22c9d640f959cfaddb6c05be5504,1,credit_card,1,202.48
3f1d84cdd6ee41fd2908f52f5f0bbcd0,1,credit_card,2,112.42
4b084373ddadca63d02071a40596da80,1,credit_card,10,241.36
24e1c731364b64c76d98e985bfdbef77,1,credit_card,10,175.85
5a0339c1df9cd94d7f04121e32f79ddc,1,boleto,1,39.0
e91e4fa5f881fa870e71c30c2c1921d5,1,boleto,1,157.3
32a9917a34f07cd1a2c04102e4989e4f,1,credit_card,8,608.88
0670e42d70788dc30446908644d4cd74,1,credit_card,2,150.14
9d141b2bebc8cf4060d3fe3e0d2f0b8d,1,credit_card,2,87.81
97291e812341c4a06c5614415aa9354a,1,debit_card,1,177.13
4bf1d1a9c60312c2e96fb9dd209e69d3,1,credit_card,3,123.6
534c32e4a4a598bf5fb7d99a2cfd0f62,1,credit_card,3,149.96
058a84184b0421a60f75fdbda47862c1,1,credit_card,5,190.0
bbcf632e5c697b7e9666005c55d10a80,1,credit_card,1,34.35
a4328dcc082fa5d74c646f511b4ef7b8,1,credit_card,3,100.86
f6d2c5eb0b39fd69a64eb7c65a15ea2e,1,credit_card,2,161.52
003a7f59d7e08a9c61d9e2881fe6459c,1,credit_card,10,134.28
a1748813f3db25c07ecae1736c744da9,1,credit_card,5,109.0
a4086a85cd42acc124fd2ffe7ae22fd3,1,debit_card,1,253.11
974489a317d3b3f2e471a3e8d05ebeb1,1,boleto,1,62.83
0489818f0b5863c095a7445ee35fd7f2,1,credit_card,10,104.9
122d77201f2281c9420f54d73240b310,1,credit_card,3,80.73
bcca8157ee4f7b0cd2e0505b01764144,1,credit_card,1,167.52
28da718adba0d004199488ce3106152a,1,credit_card,1,96.8
7b42f564d505ea0c0783bb273062ca8b,1,credit_card,1,29.05
1b462189eca41fdd61ad58561176b49c,1,boleto,1,88.01
6bb1e842418aac0c9c820afd3bb63a2d,1,credit_card,3,32.69
40fceec24d509aa4b63f4b0ba9f2621b,1,credit_card,1,38.38
b70c2a4797319570dbecddc366fb25c0,1,credit_card,3,406.78
9846cae21962f6c6e65ad2e77d3c2be7,1,credit_card,1,216.4
d170469f4f06bfcbc0b1c5f726d55920,1,credit_card,1,18.87
4695874459264348f76f20abb7897ec3,1,credit_card,1,487.55
32def7b7a945df79e300466f674dde0b,1,credit_card,7,72.05
498021c6811da6622f31f7817f7a7af7,1,credit_card,8,492.93
21577126c19bf11a0b91592e5844ba78,8,voucher,1,7.11
0437be9eb5f6b26660f0b5eafd1b1994,1,credit_card,10,506.17
6fea0216321034ec32deef442cf13fdd,1,credit_card,2,96.59
bcdc8da39b779f95c0542643fa9beea7,1,credit_card,2,261.42
1094dc9e3237f4deff27a2bab683a300,1,credit_card,10,251.9
fe583f15d230c8ef63b9c1e8053a5240,2,voucher,1,20.0
37c784fc18298a8c578de2bf806fdcff,1,boleto,1,72.1
96cf4805d2e98446035e05b0874255bb,1,credit_card,2,28.09
b0928556a10706af462ca2ab2c91903b,1,credit_card,1,106.73
d40be4e6e8f30d5f4ca1f34d06268fab,1,credit_card,4,158.07
20343beb23f60b10de8ede4f709752cb,1,credit_card,2,66.78
9ad64fee55d24429134f71a2955bc677,1,credit_card,1,21.43
fb7688c98b85305cf636fb26b2804186,2,voucher,1,41.98
55b8dc586cc360e553bf09d7f81ee36d,1,credit_card,4,147.38
2a706489eee816fe6f5bfe2298c51840,1,credit_card,3,37.68
2cde8acd1930b818b1536ec685a22922,1,credit_card,4,368.38
76c5b78f3697891a4d6e6cd23a4862a1,1,boleto,1,60.0
6808371a9f147369fa0db5ebc9cecc26,1,credit_card,7,71.83
103d223291ed362a58f685884fdde6c3,1,boleto,1,289.55
aede175d9f89edb69b1a98b4d80470ed,1,credit_card,1,63.33
e4ad38b7d367f170920f47916776a66e,1,credit_card,10,456.91
b30af538bad5d47134c88fefbad8e35b,1,credit_card,1,12.68
4df36fe83cf894ed979421fecd300bdf,1,voucher,1,26.25
445736171736c70c6187ee83c34165fe,1,credit_card,4,69.05
7d48e6b043ed5dac29ca0e41d3e3b584,2,credit_card,4,174.13
65d0aca2173738dac355de4ffe63e561,1,credit_card,1,128.31
266fd5134fd1b895a5b06936d51aaa17,1,credit_card,1,46.03
ac24c75566d21c20277f373e1d16d234,1,credit_card,5,308.16
9aee4ebad2ec4e0ac243cfd62de682e7,1,credit_card,10,103.86
876c8ccfb730dd9208e4396dc70f12bb,1,credit_card,1,24.57
6a43d3b2cbb42f4e417faa5566a65469,1,boleto,1,75.89
0b1e280f28b576497838ec7684444971,1,credit_card,3,114.91
d75c7f835d8202b5b66fc2c1d4e3b3ea,1,credit_card,4,282.65
bfb1d0f7664c36a532d74c4cf0da37af,1,credit_card,8,1240.85
b330d4bdde86ff11a726ee57dd2a7d75,1,credit_card,3,266.11
29fafeedea8220ed8162dcafe8a89483,2,voucher,1,25.0
9823427fadb4fca57cb5e1d4d2b07a8b,1,boleto,1,194.12
54e5e62447690f816827f631866b0e4b,1,boleto,1,76.78
15e5d4cea5f386d7f1d2d2600b830aae,1,credit_card,2,130.53
0aba4750be63d17b0b841afb6a84a629,1,credit_card,5,212.52
f3775ff29924bbead0a149bf8614c39d,1,credit_card,1,33.25
2b055d9b9e125fee47b538a412b37c0a,1,credit_card,1,272.63
fb7a9e3e0ff0d94790b472206462f2de,1,credit_card,1,26.68
6af0669bfc3cbdfbc6559919441da2e8,1,credit_card,1,45.79
d744783ed2ace06cac647a9e64dcbcfd,4,voucher,1,1.47
e47c4c77d188f893a6534dbca93d1ef0,1,boleto,1,165.56
389a2342cf14ac39a661c9b08a3cdfa6,1,credit_card,2,48.11
a6c6868f13ca88d37426218824397a4d,1,voucher,1,119.65
60721992ef4cec39824837f08c79afec,1,credit_card,5,332.33
ce699ae4abc92356538ece036da1045d,2,voucher,1,6.64
d1a22a39de10a881fa47a509a1a9073b,1,credit_card,6,64.1
d85c21edbd2d9fc056908945b37bb577,1,credit_card,10,752.04
bc292720a8c5a34b208210473ba295fe,1,boleto,1,238.46
3d2478c1c4d6e772d9221bbacac64cd1,1,credit_card,1,100.54
8883ff5e64a8932fe566679fb325988a,1,credit_card,3,125.65
85d2fcb0be68bbc235aa548142862e4b,1,credit_card,2,83.44
d37b53698d3839a94cb33273bb8c0241,1,credit_card,1,55.1
4a0401b9ac45b7c8c801fe5db8855bff,1,credit_card,7,441.33
6df2cfb6624c3e0b13775087f1cda182,1,credit_card,2,90.17
b19b043b39624f9f3c32b26aed8bedf1,1,credit_card,1,95.37
f8b03167e5ba1a53c4cf71a6980ac365,1,credit_card,8,203.84
7d964b461e0b6fd45adfe909dcd65ddf,1,boleto,1,87.71
6333046a213dd2a7a2fa8909a8111bfb,1,credit_card,3,173.89
6a6f6e316fbfc5524414489d06c8533c,1,credit_card,5,236.65
623913f52c2dc1270020863558ca9ed1,1,credit_card,2,405.36
1c8c87765ea79e8a75b27597f1ba8c24,1,boleto,1,252.09
804b3f6bad007a44efd1fd85f0291070,1,debit_card,1,319.8
