order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
40deb01ced4c0d076432514cea0a091e,466ca075213145305a2760482ecf8c26,delivered,2018-03-11 11:55:16,2018-03-13 04:20:27,2018-03-13 18:18:34,2018-03-16 20:06:31,2018-03-23 00:00:00
40e6e449d7ed3885b35b3925d7403cb2,36a95299dcc99992ac71defa090dc4c4,delivered,2018-02-26 14:34:01,2018-02-26 18:48:52,2018-02-28 01:36:48,2018-03-06 22:42:50,2018-03-16 00:00:00
40ea731f6fa10cf721b503b64f3b178e,56db056a50c2c0e00ecb1a9f15d92ce0,delivered,2017-07-18 08:52:43,2017-07-19 07:10:14,2017-07-20 18:46:36,2017-07-28 16:04:35,2017-08-08 00:00:00
41139489fb8433d34419f648aa690815,9909b2105c93cda0354677dde50d062b,delivered,2018-08-09 20:03:12,2018-08-09 20:24:41,2018-08-13 14:38:00,2018-08-14 19:52:38,2018-08-16 00:00:00
411d2a5826116cb819444537c0d0360d,4c4cd07e2f89dea5a2c798712dfd3b9f,delivered,2017-11-10 19:14:33,2017-11-10 19:31:03,2017-11-16 18:22:58,2017-11-21 19:34:55,2017-11-30 00:00:00
413cde030a614ac044fdc905c6849453,fa5bc8f480c2de2027c6f8f1e0e7c392,delivered,2017-10-30 16:34:47,2017-10-30 17:31:34,2017-10-31 21:59:30,2017-11-06 22:46:53,2017-11-17 00:00:00
4157bbe2d286aea97eced684d71b229e,6789ff94f33ec35c9ce0eccb2513fa52,delivered,2017-10-22 14:36:30,2017-10-22 14:49:42,2017-10-26 20:52:48,2017-10-28 18:11:53,2017-11-03 00:00:00
41713846ac2af0e189ba1b8ba8288e64,1a9e43268e5d612e8f5794dfc526c0da,delivered,2017-06-12 06:50:21,2017-06-13 03:45:21,2017-06-14 14:29:44,2017-06-23 10:52:08,2017-07-07 00:00:00
4171f8b589ce09c1ea19d8d625777989,3a80ca7483f8a0ac22a0e77a05973835,delivered,2017-04-26 07:45:00,2017-04-27 13:10:22,2017-05-03 15:37:33,2017-05-08 08:13:08,2017-05-16 00:00:00
4185621f3aaf889fde42176d1f902b20,e4831d382b78bb2bba00e6c02b9562a9,delivered,2018-05-07 11:06:40,2018-05-07 17:56:27,2018-05-18 14:02:00,2018-06-05 18:22:26,2018-05-28 00:00:00
41b6c4ea42d874899cb2547558f9e577,d596df272d1e83e4d3c20de772fc36e3,delivered,2018-01-31 09:40:39,2018-01-31 13:48:23,2018-02-02 01:37:44,2018-02-21 01:25:01,2018-03-05 00:00:00
41c291a561e0257e25d6a75037e5a6a1,24776ca74573c5225d00a09c387c7944,delivered,2017-11-24 20:35:30,2017-11-24 23:34:54,2017-11-28 01:42:48,2017-12-16 15:27:01,2017-12-15 00:00:00
4213bf7933d48cf3705fd44b4e4c8ce3,dbcdae75dc4490db8007ce62565d512c,delivered,2018-02-25 17:28:28,2018-02-25 17:47:31,2018-02-26 18:37:53,2018-03-10 17:21:35,2018-03-22 00:00:00
427e94c44e8cd05d6b4958f49f5199ab,9e3fe122c953e6f616a2d6bb78307741,delivered,2017-05-16 21:43:32,2017-05-16 21:55:10,2017-05-17 14:26:39,2017-05-18 13:17:37,2017-05-29 00:00:00
428379472fdd9b3d36d545677e852e77,f54ff0ff6dbdfcac2b593b3154f207f1,delivered,2018-04-04 17:30:42,2018-04-04 17:50:29,2018-04-24 22:47:42,2018-05-03 23:52:07,2018-05-11 00:00:00
42d8cfd4e239b47ae745848a8bdd5193,43052296c9ba662bc8628ebf9661a86d,delivered,2018-02-26 10:30:52,2018-02-26 10:50:48,2018-02-26 21:23:24,2018-02-27 12:38:55,2018-03-12 00:00:00
42ef77c2949646ec1d09f4f38b249508,87730f978647280a4f4c7a9468f38462,delivered,2018-01-29 14:05:43,2018-01-29 14:38:22,2018-01-31 23:27:48,2018-02-05 23:36:25,2018-02-14 00:00:00
430e183eafa732301b3ecab620951c06,4e543e0fc704f5ade7b8bdd49d2b6638,delivered,2018-01-14 10:13:20,2018-01-14 10:29:46,2018-01-17 21:33:24,2018-01-31 23:42:56,2018-02-19 00:00:00
43101ee6b066954af2c1074445d240ec,b3eadd54a158b3e179e37ffcd09a97a4,delivered,2017-08-14 10:27:07,2017-08-15 10:56:08,2017-08-15 19:48:34,2017-08-22 19:44:57,2017-09-19 00:00:00
432d80d2aab5e167192912051828b7fc,a54a00bb6ed9d6da10607809516554d1,delivered,2017-03-28 15:36:43,2017-03-28 15:50:16,2017-03-29 10:40:24,2017-04-12 14:58:57,2017-04-19 00:00:00
435f2daeb635ed643b734989e51553c6,805d3866943c88ce53b6a4e112e4fdbf,delivered,2018-02-27 15:10:06,2018-02-27 15:29:49,2018-02-28 23:23:16,2018-03-05 16:17:30,2018-03-19 00:00:00
437ad5a02525073e622a0752d52e8e19,9416442098a63db64793060ee56cc87f,delivered,2018-04-17 19:04:41,2018-04-17 19:15:17,2018-04-18 19:04:44,2018-04-26 02:12:07,2018-05-15 00:00:00
4382b7af38e2034ff26273519819f2d2,660a5acfb2835dd4b993ab8850da4a1a,delivered,2018-03-02 17:01:58,2018-03-02 17:15:39,2018-03-06 03:13:11,2018-04-27 20:41:09,2018-03-22 00:00:00
438dad6fa6e9ce3c50e4497b4232c7ce,7bf292ff5a207037c946ce46a12e8d7b,delivered,2018-04-19 16:11:59,2018-04-19 16:58:08,2018-04-20 20:03:36,2018-04-26 18:12:34,2018-05-18 00:00:00
43bbf51a29b5a969348978d51a55d72d,acc6b1746ac423c89f40ef3c0cd1a25b,delivered,2018-01-16 14:04:28,2018-01-16 14:13:34,2018-01-17 22:16:18,2018-01-27 00:16:08,2018-02-08 00:00:00
43d88b0e949865904334dd5b3ca63f50,aa601b3c45980c0918042d5ca7a25054,delivered,2018-03-15 16:59:11,2018-03-15 17:15:42,2018-03-19 15:03:06,2018-03-20 16:13:27,2018-04-02 00:00:00
43d8b54629756a38a418dfef248957c2,00e20d0af2000bc5415d945981b3bd31,delivered,2018-05-01 22:36:31,2018-05-01 22:55:25,2018-05-02 15:15:00,2018-05-08 13:43:52,2018-05-28 00:00:00
442dccfb1443cb7035f2b7810f974dd9,adaf88d3b2dd17497e88d690060fe409,delivered,2018-04-02 21:33:35,2018-04-03 12:35:25,2018-04-05 00:17:41,2018-05-11 00:39:08,2018-05-02 00:00:00
446783bed4af912fc010915b3ead3b91,8420c67c3e79c468234b1d79a15c4d6d,delivered,2018-03-06 13:43:08,2018-03-06 13:55:46,2018-03-07 20:43:21,2018-03-22 16:52:13,2018-04-06 00:00:00
446e20f85f1b9cf552376d6f31c983b2,db6505328f042b7f4fae7d80f3b0515f,delivered,2018-02-23 13:12:12,2018-02-27 05:31:00,2018-02-27 20:13:18,2018-03-06 23:49:06,2018-03-15 00:00:00
4477da12913cb6bd85fc066f52b27f91,ab8f9b7ac7fd6927c569c0233a6f0633,delivered,2017-08-13 23:13:04,2017-08-15 03:35:28,2017-08-16 19:53:09,2017-08-18 22:04:47,2017-08-25 00:00:00
449a5c83325ac51d98c821405c503183,744472d5342f14d99da7aac037d88721,delivered,2018-01-22 23:09:08,2018-01-22 23:18:29,2018-01-23 20:51:43,2018-02-03 07:23:05,2018-02-20 00:00:00
44a36c78aa2626a8bdd0bc7f18c821a4,0c95f1404cdef95cb34818ac3c9bf02e,delivered,2018-08-20 20:31:00,2018-08-21 04:10:14,2018-08-21 14:00:00,2018-08-27 17:30:23,2018-09-05 00:00:00
44cf3a952d8e1d64780add94ffd74dfe,ed17f7cfab06ad5010c569513a1093d4,delivered,2018-04-25 01:19:54,2018-04-25 01:30:53,2018-04-30 16:40:00,2018-05-05 00:26:30,2018-05-17 00:00:00
4526b32a6f35ff4b865facdf3ec8e567,34f4621d799ac14523b39ac5ae2eaadf,delivered,2017-04-13 14:21:04,2017-04-13 14:35:14,2017-04-17 10:44:16,2017-04-19 07:48:01,2017-05-05 00:00:00
45655002c111b6037f3244f4692bb526,34762c7ffa1e30effc6e33fc31c3742f,delivered,2017-05-24 11:02:36,2017-05-25 03:02:33,2017-05-26 17:25:55,2017-06-01 13:10:07,2017-07-04 00:00:00
457afd8c764234eb93f7a25268578440,37750266450eef3226b92346f056b786,canceled,2017-08-14 22:13:14,2017-08-16 03:25:03,,,2017-09-20 00:00:00
45af011411986b48414c28e5be9b3632,034114dc2bf3002b8d1bad87a64e0ade,delivered,2018-06-20 13:25:15,2018-06-20 13:57:36,2018-06-21 12:05:00,2018-07-13 20:33:06,2018-07-18 00:00:00
45b1b3b169e059058cccd3eed24aa5cd,6f8fabdb68a6ad9c7f5d49413e65f46d,delivered,2017-11-21 13:00:21,2017-11-23 02:33:58,2017-11-23 22:10:29,2017-11-30 02:21:32,2017-12-21 00:00:00
45ccd2f1dba595badc92a8c34c88381f,9f15859f6d963a90bae5f05b242cce4d,delivered,2018-05-25 12:51:58,2018-05-29 03:55:14,2018-05-29 08:58:00,2018-06-04 18:04:13,2018-06-19 00:00:00
45d415631ccea18d79bed1ea8088b58c,a0f02065ac39fbe6cc97d33e2ab47e17,delivered,2017-11-22 22:42:11,2017-11-22 22:53:28,2017-11-23 20:25:09,2017-12-06 15:42:18,2017-12-18 00:00:00
45f470a790aede4d492919f4df65b123,ed6ae96460478dd6080dabe8038a246e,delivered,2018-08-06 11:15:25,2018-08-07 04:24:47,2018-08-08 14:45:00,2018-08-20 22:48:54,2018-08-20 00:00:00
46095dff98fab25f0cb4306a0430612f,87b3a6c0358691775bad9e0c6d0a2414,delivered,2018-06-29 19:01:22,2018-06-29 19:10:41,2018-07-02 12:27:00,2018-07-09 10:32:34,2018-07-27 00:00:00
460e7c2c52aecac706c288aab6a044a0,29ab23f8178580030437fa4cf68111c0,delivered,2018-02-01 17:11:21,2018-02-02 02:54:08,2018-02-02 17:44:22,2018-02-23 22:51:55,2018-03-06 00:00:00
46216bad82195f8dec79cfde98c57acd,1a79125e3c27596d608c700c90818a2a,delivered,2018-01-17 14:42:14,2018-01-17 14:52:28,2018-01-18 22:03:47,2018-01-25 23:27:03,2018-02-08 00:00:00
462ac93c107f9de96346db36168256c1,aa669113d84e54772dcff82d3dd74177,delivered,2017-11-11 12:55:29,2017-11-11 13:06:54,2017-11-16 14:12:14,2017-11-25 00:53:40,2017-12-06 00:00:00
462f1226eadb17cabaa2323b360486aa,7b514dbab8ef621b561b03831b31f9e6,delivered,2018-03-03 16:14:37,2018-03-05 08:08:28,2018-03-06 20:56:33,2018-03-21 17:06:36,2018-04-02 00:00:00
466a97f80260f9336c1be60a53042e14,10f1f9be58b2f03349c40a280166de70,delivered,2018-01-25 20:30:55,2018-01-25 20:59:02,2018-01-29 23:58:52,2018-01-31 20:48:35,2018-02-14 00:00:00
467d8823c7b37e758ad17a9a61c347bf,e4dd07851ecba1fb21515fbde984dda8,delivered,2017-12-13 14:35:34,2017-12-13 14:56:49,2017-12-14 14:33:49,2018-01-07 11:52:41,2018-01-18 00:00:00
469e8e6e5a8946a3ba0e0835ae771e6b,288e976c94e837a29abe6b90418dcfef,delivered,2017-02-10 14:34:59,2017-02-10 14:45:23,2017-02-10 15:42:49,2017-02-16 18:33:59,2017-03-13 00:00:00
46a354ecffd29742e985db9b49cae302,f1f2220be2d7765501bfd00eb025fa3e,delivered,2018-02-05 12:43:16,2018-02-05 12:55:42,2018-02-09 01:18:24,2018-02-20 15:38:55,2018-03-05 00:00:00
46c36a9b14438f007086c53a374abf1f,d716708080665af336cd4bc2aa0f4ba8,delivered,2018-02-19 11:37:37,2018-02-19 12:35:23,2018-02-21 19:46:54,2018-02-27 19:59:04,2018-03-12 00:00:00
46cce235fa3f299c3093aedae4396900,6fa98fa8dfe234b37dffdf3faf2986c9,delivered,2017-11-24 10:08:07,2017-11-24 10:30:43,2017-11-28 16:32:46,2017-12-21 21:27:47,2017-12-22 00:00:00
46d041b384bbdb77141815dd111b0e43,3ca7e43debc8bd63b6b3dfae174f2147,delivered,2018-08-11 21:20:06,2018-08-11 21:30:10,2018-08-13 08:31:00,2018-08-14 19:51:19,2018-08-17 00:00:00
4703440eb9289d3769819920e98ec061,e26c19c5ccc698f3612f11874d3b07cf,delivered,2018-02-01 09:39:46,2018-02-01 09:55:32,2018-02-01 23:41:10,2018-02-14 22:17:04,2018-03-01 00:00:00
4703fef754ddf8addbed5b7935e2f868,0a30e5974eb5b071a0b36cfe55704138,shipped,2017-04-27 11:17:20,2017-04-28 11:41:53,2017-05-03 15:59:50,,2017-05-29 00:00:00
472e24b86f260b32d88c77ddc166659c,bf3ce642700f48af4eac23622e9ca327,delivered,2017-08-11 17:08:43,2017-08-11 17:25:18,2017-08-14 18:44:42,2017-08-16 15:24:41,2017-08-31 00:00:00
47378b461210a310c95e17323f7dd726,8a5881366c8a17270865c025f0636675,delivered,2017-01-27 05:27:14,2017-01-28 03:31:22,2017-01-30 13:42:08,2017-02-06 15:44:33,2017-03-07 00:00:00
475222e589bbaeac43093fcf2c855301,5df9d74d1d062721c63f353c1fa4eec0,delivered,2018-07-30 12:48:54,2018-08-01 03:31:53,2018-08-10 13:16:00,2018-08-15 20:32:34,2018-08-24 00:00:00
481bab4ab953e59fd75574754371e676,57881a5d221c6786c46880c5358abb30,delivered,2018-08-03 11:42:26,2018-08-07 04:10:21,2018-08-07 15:33:00,2018-08-09 21:15:47,2018-08-14 00:00:00
4832ff0402c0e07fcf802721babe2b05,195bfa760d994681f4db21fc8ed21af5,delivered,2018-05-01 09:03:05,2018-05-01 09:15:20,2018-05-02 13:07:00,2018-05-08 00:53:51,2018-05-24 00:00:00
483c22865f4aa9d0bd3cceb535b176ab,209ff5d502f02e97bc3cd9bc444945a4,delivered,2018-01-03 18:58:59,2018-01-05 02:39:34,2018-01-10 22:59:52,2018-01-18 17:23:08,2018-02-01 00:00:00
4863e15fa53273cc7219c58f5ffda4fb,d585ba9998251ba8cc0ee6ed21683b0d,delivered,2018-01-23 01:12:12,2018-01-23 01:19:25,2018-01-23 20:45:06,2018-03-05 16:23:02,2018-02-26 00:00:00
488d5fc485f4624acb8132918763416c,bf7ccf3f1fb5ff1cc9130f8f2985017e,delivered,2018-05-23 11:14:52,2018-05-23 12:00:05,2018-05-24 13:23:00,2018-05-25 21:21:49,2018-06-08 00:00:00
489db951401825ce7d66665e5b5108bf,39747a75c12f4c803a205a1625fdf7ef,delivered,2017-08-02 19:15:07,2017-08-02 19:25:21,2017-08-03 18:33:33,2017-08-04 20:26:54,2017-08-22 00:00:00
48b20e2450ca3aafee885610dadf7f1f,778cff46897ef1ea3369ce789960b2c3,delivered,2017-08-08 17:45:00,2017-08-10 03:25:33,2017-08-10 18:57:29,2017-08-16 20:37:56,2017-08-30 00:00:00
48cfadf939f8bc6a5f3890799a9c62f5,35bc87103d16a383cf9a98b672d3bb3e,delivered,2018-07-18 18:58:11,2018-07-19 02:55:10,2018-07-19 15:17:00,2018-07-23 17:31:37,2018-08-01 00:00:00
48dcd7368e7d1b9bedc55f16a3cc8188,016112a43e0319656ab0b25e1d904171,delivered,2017-07-12 11:55:19,2017-07-12 13:03:25,2017-07-14 19:47:48,2017-07-24 15:09:53,2017-08-15 00:00:00
490f9c9fc86a9e753c5729f7119e84d7,0d9406fc091e557580d0d2171f268d88,delivered,2018-05-04 10:46:21,2018-05-05 03:50:28,2018-05-07 13:16:00,2018-05-10 15:18:47,2018-05-24 00:00:00
49410e2fb311cf8b70baeea98a3cdbf1,973d4d86f73cebd0e362b5e7b1ff21b6,delivered,2018-08-01 22:05:17,2018-08-01 22:23:53,2018-08-03 15:03:00,2018-08-13 12:03:53,2018-08-29 00:00:00
4942bdcf4479ff8d6885299338758784,2941159daf7b19262ea372b0c1faca2c,delivered,2017-10-12 15:13:13,2017-10-12 15:28:14,2017-10-13 20:36:55,2017-10-18 16:13:35,2017-10-31 00:00:00
495f56726168b6a736cc1220b7d49be1,0d57495768b1e3e56d813d71b24fbc4d,delivered,2018-07-24 12:35:38,2018-07-24 13:24:40,2018-07-24 14:19:00,2018-07-30 20:14:46,2018-08-20 00:00:00
497b870cbbeda496567b5d75b81c5722,eae775e65db9c286651ab68cfb76ecec,delivered,2018-02-22 12:10:45,2018-02-23 02:10:58,2018-02-26 23:26:55,2018-02-28 23:27:49,2018-03-14 00:00:00
498021c6811da6622f31f7817f7a7af7,50103da61c9fee9d507ce240a118460a,delivered,2018-05-07 10:01:50,2018-05-07 17:29:45,2018-05-11 13:31:00,2018-05-17 16:32:20,2018-06-01 00:00:00
49a7b21f7d2c538f5e051f749c16605b,3bc03463644a6c233b170519b1b203a7,delivered,2017-08-28 23:10:15,2017-08-30 02:11:12,2017-08-31 11:07:58,2017-09-12 20:47:49,2017-09-25 00:00:00
49aa82d12066e455617693a42d2b8bb2,5c8d317f3565842d664a1a822d033123,delivered,2018-01-02 20:58:27,2018-01-02 21:15:25,2018-01-04 23:32:50,2018-01-16 22:25:07,2018-01-24 00:00:00
49be32fc8ebc94c8e0de530d87883bb4,48785398e9e99d0d61c7e1e48ebca342,delivered,2018-03-06 19:25:41,2018-03-08 02:29:19,2018-03-08 23:17:28,2018-03-28 17:47:41,2018-03-27 00:00:00
49ca71290aca256140005165217e2644,57ea4ab67c545f039981125c28fbf3ed,delivered,2017-08-29 21:46:03,2017-08-31 04:31:21,2017-08-31 19:53:05,2017-09-14 17:33:19,2017-09-21 00:00:00
49d6c0bdfef33c709ed283eb19d8b3d0,d06f2fa7aa37463850e08c3310292112,delivered,2018-08-17 17:41:49,2018-08-17 17:55:10,2018-08-20 22:36:00,2018-08-21 19:52:43,2018-08-30 00:00:00
49dc298f34ef553977f998818dbeb38f,8c615e8041af01e1fb4e74907d70a478,delivered,2018-02-25 19:35:47,2018-02-25 19:47:54,2018-03-02 20:02:51,2018-03-07 22:39:35,2018-03-22 00:00:00
49f0e82d2c3c46134f551799b3990bf9,1e7347c98af2c5dd3b24ef197d20e0ce,delivered,2018-08-02 12:05:48,2018-08-02 12:55:32,2018-08-03 10:27:00,2018-08-09 16:51:10,2018-08-16 00:00:00
4a04b801500a7b7f5dbaefe223e00338,7bf30e8c369da26439282a284134f49e,delivered,2017-07-24 23:41:25,2017-07-25 01:25:08,2017-07-26 18:52:21,2017-07-31 18:43:26,2017-08-18 00:00:00
4a59b00152497e88a6a4ab7bfe77e04b,ceb608636dee1c78b0329ee1143640d6,delivered,2017-11-06 15:59:48,2017-11-06 23:32:27,2017-11-08 18:48:33,2017-11-14 01:53:00,2017-11-24 00:00:00
4a9abb72c66423766ec1a903dc6c70fb,3026909b7b21888a53f87fbc65ae6e5f,delivered,2017-11-23 22:02:16,2017-11-23 22:19:54,2017-11-29 14:51:36,2017-12-26 22:34:36,2017-12-14 00:00:00
4ab8819fc4b34e4d6b2710f3121b2400,7f4dd5f1bbd777aac4f37a4ec70fe503,delivered,2018-02-07 14:04:08,2018-02-07 14:15:27,2018-02-08 22:43:08,2018-02-09 21:19:02,2018-03-05 00:00:00
4acae38053fac34d667306b2de1445ee,c42f73ace92c8109fb462219dc06a400,invoiced,2017-11-23 11:46:27,2017-11-23 11:55:56,,,2017-12-05 00:00:00
4ada6d6dfed2a3a67e95d23f336ae96b,1cf10cb5031fd32d69fa19e7a98168a3,delivered,2018-07-17 20:01:22,2018-07-17 20:50:13,2018-07-18 12:30:00,2018-07-25 19:46:31,2018-08-02 00:00:00
4aebd0c56cd8ca001a245fef3279e6bd,0e5766a0640b2eb2b6523fad91b5fc20,delivered,2018-03-18 20:27:58,2018-03-18 20:47:52,2018-03-19 19:22:12,2018-04-05 21:40:54,2018-04-13 00:00:00
4b084373ddadca63d02071a40596da80,79f38356c8c86dc2ef82f5609cfc0135,delivered,2017-12-01 15:49:57,2017-12-01 16:00:33,2017-12-06 23:17:03,2017-12-14 22:10:15,2017-12-27 00:00:00
4b0ad428488cc1b132333a293f9c1370,23adf3a4eefc7da9cccd2af02ad9f197,delivered,2017-07-28 13:38:25,2017-07-28 13:50:25,2017-07-31 16:52:14,2017-08-04 21:14:48,2017-08-28 00:00:00
4b0c92c783fce531bb5b76d0bb2636ac,fc3fe781283a400950dd7702b8a4dc28,delivered,2018-06-19 08:36:42,2018-06-19 09:18:27,2018-06-19 15:06:00,2018-06-28 15:03:04,2018-07-24 00:00:00
4b1fd4c19cb4a9c1dc657af8a028d002,810c7f3d2980da39feb31e235cc6875b,delivered,2018-02-07 12:57:23,2018-02-08 11:50:32,2018-02-14 19:59:04,2018-02-24 01:19:54,2018-03-22 00:00:00
4b3be677878505d6696458ae4b209876,c010182097ba1abb7169f7ad63cc1b67,delivered,2017-11-30 20:48:56,2017-12-01 10:31:30,2017-12-01 21:14:33,2017-12-04 22:09:28,2017-12-27 00:00:00
4b47ca7c3201379f99ee4c1f4d0c80b0,ad3251051c6981b78a714268f03e4e4a,delivered,2018-03-06 17:42:44,2018-03-06 17:55:26,2018-03-07 23:19:10,2018-03-22 15:41:14,2018-04-03 00:00:00
4b6e9f4a9064668e8c026bf9409993de,188e79c8a44386f6a6ba355783b56a93,shipped,2018-03-09 18:01:07,2018-03-09 18:10:38,2018-03-14 17:42:34,,2018-04-09 00:00:00
4b71239d777b69336e70a98790387836,b97c2a086648b68159e6ffb52f7ac452,delivered,2017-10-26 10:40:23,2017-10-26 10:56:10,2017-10-30 17:56:56,2017-11-13 21:43:43,2017-11-17 00:00:00
4b7e81be5da17ae60c44ba5992fac95d,b07e3d2770a8635837a1a1542b0d54f5,delivered,2017-03-21 16:54:22,2017-03-21 16:54:22,2017-03-23 15:24:26,2017-03-27 18:37:31,2017-04-07 00:00:00
4b806b93edf76523f25669be3962bd2f,43553a559f05e8a6a4b306a55b2a1de3,delivered,2018-05-14 18:09:39,2018-05-15 18:35:28,2018-05-16 13:35:00,2018-06-13 18:52:00,2018-06-27 00:00:00
4bb1efeacab943b0b5364e7121fbcd62,c21ad342c0ece538a14ad12f2fa17fc7,delivered,2018-04-30 14:04:18,2018-04-30 14:15:16,2018-05-03 07:45:00,2018-05-18 18:11:58,2018-05-29 00:00:00
4bb6e6f5af26e1f5951d934386615406,f962bd6ee98fa707c3e2eb532bab37b0,delivered,2018-06-28 11:08:58,2018-06-28 11:31:07,2018-06-28 11:57:00,2018-07-09 16:02:28,2018-07-31 00:00:00
4bc45b40b7495543f90c2cfb8c409035,86911781ab615c91b809029803289020,delivered,2017-11-25 01:00:22,2017-11-28 02:58:23,2017-11-28 16:37:58,2017-12-07 18:19:01,2017-12-18 00:00:00
4bd68cb4a5f7a692f05af3eb298c4039,737e7f52d173df59ee17f5f0c6e86db2,delivered,2017-07-31 16:33:37,2017-08-02 02:35:05,2017-08-08 14:48:37,2017-08-14 11:54:03,2017-08-11 00:00:00
4be2cc8a10974da63ebe8651f2dcc5c7,2865cc1e26f68403d48e4b9fdf4e6a77,delivered,2017-10-12 22:05:51,2017-10-12 22:26:15,2017-10-16 14:04:50,2017-10-24 08:45:32,2017-10-31 00:00:00
4beacb05ac875340b9874e53f3f4bbbb,945de19aa8e05f7328c1de8f7a7a048b,delivered,2017-12-15 12:13:42,2017-12-15 15:13:25,2017-12-18 21:51:52,2017-12-28 13:21:40,2018-01-22 00:00:00
4bfc4fba07fff7db47e3017b9fe22ec6,249e70671556949c5abcfb6fff31af41,delivered,2018-03-06 22:36:06,2018-03-06 23:20:24,2018-03-07 23:36:38,2018-03-08 16:18:34,2018-03-19 00:00:00
4bfccd93522d928f8732e455310da85b,3ec8cc6d30a0755af39886e37e4a872c,delivered,2018-01-24 12:33:58,2018-01-25 12:31:23,2018-01-26 19:16:22,2018-02-07 15:22:11,2018-02-08 00:00:00
4c2bda2a65cf17bca1d9c00daa0f8790,3a0557c5236d866291795f7a4ee3c2c7,delivered,2018-03-29 15:27:11,2018-03-29 16:35:35,2018-04-04 17:02:25,2018-05-14 21:39:21,2018-04-17 00:00:00
4c62b34217c704b6986322911ea89c80,cecbb20844830d963fb3cfb5b2ea39d3,delivered,2017-10-17 14:09:47,2017-10-17 14:32:26,2017-10-19 11:53:34,2017-11-11 00:04:07,2017-11-22 00:00:00
4c68cc2a641de6ebea2ffbd6a5ec347e,e3a02df18fe641e5e86fa056b479c275,delivered,2018-02-19 07:16:23,2018-02-21 06:10:12,2018-02-23 00:19:24,2018-03-07 11:43:43,2018-03-21 00:00:00
4c6f9679175cfb7119be763dd898c8a1,428e2a922b73a9f9fd3f463f767159ab,delivered,2018-04-24 20:14:17,2018-04-26 03:51:36,2018-04-27 10:55:00,2018-05-18 23:18:51,2018-05-15 00:00:00
4cbc1adfd77a6cac701ee1f06cbfe633,814eb5af9d95d35f13f1e6e77847aaee,delivered,2017-07-11 19:14:53,2017-07-11 19:25:19,2017-07-12 17:29:33,2017-07-14 16:48:35,2017-07-31 00:00:00
4cbe8de031dbae0b80286a23fdc1cf91,8667901bd6be984bb8c737a31bef4bbe,delivered,2018-01-10 22:23:24,2018-01-11 13:28:30,2018-01-15 17:22:40,2018-01-22 21:48:24,2018-02-02 00:00:00
4cdae837c07c681dc80adebc6ee90b99,91f62d1acc70de76856fe56e6fa04a32,delivered,2018-07-17 23:46:08,2018-07-18 00:01:42,2018-08-15 14:46:00,2018-08-20 23:18:46,2018-08-10 00:00:00
4cdbb26aa0dc8e7179f33edf59722fa8,07de064ec1b736d53124c6275c05fee3,delivered,2018-07-03 19:29:11,2018-07-05 16:32:16,2018-07-04 14:52:00,2018-07-05 18:21:48,2018-07-20 00:00:00
4ce23a326d80951e2de85a1870483eed,26b8d706ae17092e81e600c7ef41148b,delivered,2017-12-15 15:55:59,2017-12-15 17:00:50,2017-12-18 21:19:24,2018-01-04 00:29:14,2018-01-11 00:00:00
4cfdd4464ee3dbf59c17a69045429af4,3a1b9fe3e0d0d7541f37438799c97571,delivered,2017-08-30 11:39:07,2017-08-31 02:50:41,2017-09-01 20:09:40,2017-09-12 19:50:00,2017-09-25 00:00:00
4cfe6efc40f9645ef7b88440a1c64149,e8a9e053759d650b77440883c7b27235,delivered,2018-08-04 22:42:52,2018-08-07 04:10:17,2018-08-07 15:33:00,2018-08-19 17:08:42,2018-08-09 00:00:00
4d1e8e1f2a630776ccfc291515e610b8,84d24bedfabf04b1cb2a9214a7dffc72,delivered,2018-01-11 00:10:48,2018-01-13 04:55:21,2018-01-16 21:25:58,2018-01-24 16:28:49,2018-02-06 00:00:00
4d280f7e02765cbee0a2ce0359dafb2e,8b44866d1a919a20080812529e2a49d1,delivered,2018-07-01 15:06:53,2018-07-01 15:29:48,2018-07-02 15:13:00,2018-07-03 20:56:31,2018-07-16 00:00:00
4d3bfdf4c7d6578ea445d588371ae10e,7badbcce7da90b7920997ddbac3187b5,delivered,2018-03-25 18:27:34,2018-03-25 19:30:36,2018-03-28 23:48:36,2018-04-13 21:52:07,2018-04-18 00:00:00
4d4810e2bd5834782a256daea7025330,e4f8c2a561051049fd962589006c062e,delivered,2017-08-13 13:26:47,2017-08-15 03:25:12,2017-08-15 18:22:52,2017-08-25 21:38:59,2017-09-05 00:00:00
4d91816c61cb9557eb207bcbf0929f44,9ddcd7504deb234b14f0d44bb47de04f,delivered,2017-06-10 12:53:02,2017-06-10 13:10:12,2017-06-14 15:34:08,2017-06-19 20:03:40,2017-07-05 00:00:00
4db8f00462910a1daf07bd78e151c075,2060e318ca3331cd5a8b03eafa04f813,delivered,2018-06-19 11:59:29,2018-06-19 12:18:40,2018-06-20 10:46:00,2018-06-28 17:38:53,2018-07-13 00:00:00
4dd077c76e72e73742c4af14ebfbd4d1,5184df07acf834cd8a00cda25c376ebd,delivered,2018-06-07 08:57:05,2018-06-07 09:15:24,2018-06-08 14:44:00,2018-06-15 00:22:21,2018-07-13 00:00:00
