seller_id,seller_zip_code_prefix,seller_city,seller_state
fe87f472055fbcf1d7e691c00b1560dc,13085,campinas,SP
f46490624488d3ff7ce78613913a7711,7194,guarulhos,SP
4d0041cdbe51b4617d95c70b19decc74,36052,juiz de fora,MG
db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,RJ
ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,MG
e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,SP
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP
054694fa03fe82cec4b7551487331d74,15840,itajobi,SP
a9415cf907dfa12f9ed18693244f5329,36320,prados,MG
c8b0e2b0a7095e5d8219575d5e7e1181,8598,itaquaquecetuba,SP
38102b031c2a15e54623d711bfc753d3,62170,mucambo,CE
391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,SP
33cbbec1e7e1044aaf11d152172c776f,95705,bento goncalves,RS
49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,SP
8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,PR
52956b80ae65fda598f06f6b9943e7a9,87050,maringa,PR
762ed976527cddf02787edba70fffa2a,86026,londrina,PR
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR
e84ad2127668df3aafc6b73531a0beb8,4613,sao paulo,SP
e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP
6b90f847357d8981edd79a1eb1bf0acb,7152,guarulhos,SP
48328ec9a579151d9cc6a86d4a59336c,92310,canoas,RS
73a63f72308aa20a46f4b1632018f196,82510,curitiba,PR
f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG
7c5b05cbdb5542049f38d90d7815b97d,5201,sao paulo,SP
db4350fd57ae30082dec7acbaacc17f9,3126,sao paulo,SP
845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ
4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,SP
0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,MG
55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,MG
6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,SP
8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP
da3fede3469bf49b7293ce3fc45b294d,8743,mogi das cruzes,SP
c092292535a57dacd95a8765f5518f87,26600,paracambi,RJ
20a8b0dc55da94fe74d112082427c84f,13312,itu,SP
bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,SP
fadb07c842a2aef5d5a676b85f220e71,15052,sao jose do rio preto,SP
6b15924333bd1a741595fe981ea04822,9541,sao caetano do sul,SP
04e38a233f726ef161074ab1c9b0399a,1239,sao paulo,SP
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP
a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,SP
fb8904a8ea99f8831b64ce27db2c1765,9550,sao caetano do sul,SP
134285d1f41da5c13a756ee8142c8a4e,2523,sao paulo,SP
b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,SC
d9d43faf741ceaa8da52fdbb81d9e0e3,36010,juiz de fora,SP
964ff64dc05b13811c6d0f41e0aa5f6b,4154,sao paulo,SP
84c945f15571830c1a91a33978e94009,2851,sao paulo,SP
2d378dbb39815785238c0139c7647fb7,89240,sao francisco do sul,SC
0b0ddbc7b9d9584f442c7ac92b0ff6c9,7052,guarulhos,SP
1690cada046eb7e92c12f98b1f8a8167,1303,sao paulo,SP
42b729f859728f5079499127a9c2ef37,3910,sao paulo,SP
179d859f51292aac5c10806a356f7af9,9411,ribeirao pires,SP
6806dad1da97bfb5a9038eac6881f706,83280,guaratuba,PR
94231344608e603693b0a8891143f65d,91520,porto alegre,SP
47efca563408aae19bb7206c2d969ea9,64033,teresina,PI
11938fcc75f6902fea1d0a6f72b54a57,89900,sao miguel d'oeste,SC
9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,SP
52f976b17ea7f2f087f56dcc419328f6,86820,california,PR
3586b8580d9c917874e053a1bb37b5ff,14802,araraquara,SP
6edacfd9f9074789dad6d62ba7950b9c,7135,guarulhos,SP
4677a5437afda5fa7140b927b07be1cc,84920,japira,PR
3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,RJ
4a1917ef994878940e1fb03eeb787ad7,70610,brasilia,DF
334cab711dee080b079fa5779b584783,9190,santo andre,SP
9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,PR
ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,SP
8d956fec2e4337affcb520f56fd8cbfd,9780,sao bernardo do campo,SP
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,SP
138dbe45fc62f1e244378131a6801526,2215,sao paulo,SP
5058e8c1e82653974541e83690655b4a,8583,itaquaquecetuba,SP
9674754b5a0cb32b638cec001178f799,4438,sao paulo,SP
4d232b78ab7ef10393dc3807d827bc0d,30120,belo horizonte,MG
d3dcf0604eabf0224fbd5948b5e02f69,3654,sao paulo,SP
49067458c68f7701fd334ce326accbe0,36050,juiz de fora,MG
dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,SC
76833248bbc0e65a0293ec62023e4396,16200,birigui,SP
2cb6eb1b7185064167657fa09f541105,34710,sabara,MG
54583ab379489add547fe47b628db589,9810,sao bernardo do campo,SP
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,MG
0bebbb2cea103a4a020c95d43fd7d754,2515,sao paulo,SP
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,SP
3faf68a3b0af94b10bac70d86077be49,13825,holambra,SP
f650a9708fa1bab22bdd8d3a818cc415,88901,ararangua,SC
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,PR
8a8835a43bda99fd37310ad76c457510,9540,sao caetano do sul,SP
ca3bd7cd9f149df75950150d010fe4a2,4361,sao paulo,SP
323ce52b5b81df2cd804b017b7f09aa7,3306,sao paulo,SP
76ea5315acb3f5f7ade3cd261faf922a,4213,sao paulo,SP
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP
bc503e244f187939d10c92a5c8e378ce,16200,birigui,SP
70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,GO
c84592044b180dec206770c38603814b,1026,sao paulo,SP
1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,RJ
ba90964cff9b9e0e6f32b23b82465f7b,7140,guarulhos,SP
5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,RS
15fa791d5e017f66402dc28c44480657,3307,sao paulo,SP
20d83f3ef0e6925fd74bfd59170babf7,2804,sao paulo,SP
59417c56835dd8e2e72f91f809cd4092,13480,limeira,SP
a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,RJ
ccada0ef508e698917a6eab263375905,85948,pato bragado,PR
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,MG
23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,SP
32b8764b4ef628b53608fc34011fcc13,88504,lages,SC
e7df4cd29ab5abab70fb0783ddb53987,4122,sao paulo,SP
0432ead42b6c8a0bdf68154add917fdf,9320,maua,SP
7e959205cebc10adefcb331f934238a4,1223,sao paulo,SP
2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,SP
f680f85bee2d253556ac91be391d2c82,6365,carapicuiba,SP
3785b653b1b82de85ab47dd139938091,85640,ampere,PR
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG
c54679b132454625907c773d273d4126,11443,guaruja,SP
bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,SC
4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP
e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP
70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP
596849622429351f47b32e6cae1055ff,8710,mogi das cruses,SP
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP
bf0045791395e66460eb04749c68672a,4256,sao paulo,SP
718539d38d07dd351c76db862760e2e2,13088,campinas,SP
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS
20a7efa9721046319bdde5d60b6b5365,88790,laguna,SP
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP
f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP
d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP
67883baaae6134ee81b271a542613728,1310,sao paulo,SP
05e107217c7266362fd44b75b2cd4cc4,5353,sao paulo - sp,SP
d97df38225e5abadaff1e72cb72b823c,9560,sao caetano do sul,SP
45213867cefbf2cd4c6177e10216a951,13603,araras,SP
a420f60ff1aa9acc80d0e42959f2b313,5138,sao paulo,SP
ff4ea69c2a729e83e63c7579e4ef8170,7071,guarulhos,SP
916748bc99315c2d202898ae58b1617e,18040,sorocaba,SP
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,SP
02c988090b766852e088c69d7fb3b551,13473,americana,SP
ad97a199236354e53fcd91a5a913e9a2,88350,brusque,SC
c7dcd301ecfe5ab7f778ac172cf74be7,30120,belo horizonte,MG
6c17baf138731a4aaacc3210adf2037b,14400,franca,SP
8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP
c3acdfac4e3e97ff87529454fbc03642,5705,sao paulo,SP
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR
e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS
2646baaf662d4d92ac48f047e35db92d,3303,sao paulo,SP
13fa2a6c6b9d0f43cb588d7c82117a12,3567,sao paulo,SP
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP
d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG
079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP
55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP
cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,SP
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP
1430239a858e7682bbc43b20758af153,4087,sao paulo,SP
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP
4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP
8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,SP
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR
2089a6d640999f9b9141ac719b2af596,13566,sao carlos,SP
458c6fa920810ce2492da71bc26d9eec,15813,catanduva,SP
698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ
3969863bb8af7f72580b3b1ffd3a17b3,3550,sao paulo,SP
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG
08f5819815f3d06545011850bd70f0a8,11075,santos,SP
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR
9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,SP
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP
e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC
b8114f2f589a6804810f04f99b36b498,9633,sao bernardo do campo,SP
570d4583587a5fe2d47c7be89b91ad27,2220,sao paulo,SP
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP
5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,SP
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP
966cb4760537b1404caedd472cc610a5,9920,diadema,SP
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF
0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP
9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG
74bafed391319577bce6f4d2acc0589a,1311,sao paulo,SP
2b03ac196f5ed62ac483960fe0fa3b65,2510,sao paulo,SP
0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ
ed4311e67debd72b8610a5347a743087,7170,guarulhos,SP
f9bbdd976532d50b7816d285a22bd01e,5319,sao paulo,SP
f52c2422904463fdd7741f99045fecb6,9230,santo andre/sao paulo,SP
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS
1354d51653f645349064725ed204e85e,1230,sao paulo,SP
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP
391bbd13b6452244774beff1824006ed,13082,campinas,SP
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP
5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG
2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,MG
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP
c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR
dd8a29ce82d5c705ba932d81494600a5,8220,sao paulo,SP
41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES
782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP
28405831a29823802aa22c084cfd0649,3644,sao paulo,SP
a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,SP
d594982fd877af63ace38ea1fca27c76,1031,sao paulo,SP
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,MG
b1b3948701c5c72445495bd161b83a4c,3390,sao paulo,SP
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP
00ee68308b45bc5e2660cd833c3f81cc,3333,sao paulo,SP
001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP
cf8ab1616079e2793aa29d524df01bb1,4088,sao paulo,SP
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG
ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP
3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP
042573af89b6d931f672efaf789d8358,18015,sorocaba,SP
5b925e1d006e9476d738aa200751b73b,4567,sao paulo,SP
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP
3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,SP
74a9b9bddf14ece02beb81f52c41a88d,1156,sao paulo,SP
1cbd32d00d01bb8087a5eb088612fd9c,3363,sp / sp,SP
e0a366315b1b726b6c7832d664c0f530,2258,sao paulo,SP
120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,RJ
cd6efc47efaabf134f8bdb654e10b4f1,23050,rio de janeiro,RJ
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,maringa,PR
4e17c65a516f69d023a2ae78b84f28d6,8673,suzano,SP
a8739afb32aaa45e01815ca76f76f54b,9850,sao bernardo do campo,SP
e3d3b3efac954a60d61be70b7e05b49b,3370,sao paulo,SP
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,laurentino,SC
33ac3e28642ab8bda860a2f693000e78,6717,cotia,SP
18a349e75d307f4b4cc646a691ed4216,1319,sao paulo,SP
b55638ad525e906c698fa2ce742c1742,88780,imbituba,SC
be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,SC
ed859002ad59dbf8cf3602696a6c3000,86035,londrina,PR
12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS
ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ
9c57bc60cfad5ee62d35d3f1ce4593a1,81200,curitiba,PR
9539213aa8e023c01937bef95dc006da,3673,sao paulo,SP
8fdca8e349553f99bc738833a62c8802,2189,sao paulo,SP
4ebdc7e6cd6102a022dadc49156d4ea8,5030,sao paulo,SP
f918546be4bec7104d117789ba758b2b,5634,sao paulo,SP
eb4a59a06b3948e851a7d7a830bcbc42,41820,salvador,BA
4091f77d8c768fc3e81c20761471761d,3059,sao paulo,SP
26bad72add1f86e08a776ce4ffdaf1ca,14470,pedregulho,SP
612170e34b97004b3ba37eae81836b4c,93542,novo hamburgo,RS
2a84855fd20af891be03bc5924d2b453,30111,belo horizonte,MG
cf2384dd2f1dddea3f838efed0945e65,13930,serra negra,SP
439a47cc365d6e3bd526812ea9de3c29,8730,mogi das cruzes,SP
6ba4733aa33f6386e9fb0c0fd3993b38,95560,torres,RS
4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,SE
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP
2059c39f76271d4ca3f15b5ffaccc8b8,81930,curitiba,PR
5a05a16bb50629ee31afab8a6d4c2674,95076,caxias do sul,RS
edb65fe661681b1c0de8bd47c8655855,8111,sao paulo,SP
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC
fdb9095204a334cd8872252ffec6f2db,3331,sao paulo,SP
0cab2da43793a6f3c5ed8514c5f54627,80060,curitiba,PR
aae3bfea055532c57fb453ed3ec80b30,9271,santo andre,SP
cb5df0dcb9e280b1780e9d589889f2c7,15115,bady bassitt,SP
9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,SC
271c58a1d139c45eaf3316107c6d3a3b,3632,sao paulo,SP
2dee2ce60de9709b1a24083217181a1f,78552,sinop,MT
f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,SP
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP
9cea4682e16655f7da87f406902e989e,83707,araucaria,PR
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP
0ff83046c3fa22efee8ecf291888b191,95110,caxias do sul,RS
2b2fed75b8e5ea3a052fc4c0825da485,36015,juiz de fora,MG
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP
2d518637f53161b973e01f56ea4bb88e,2992,sao paulo,SP
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC
efff9341f3f8f5237b44ff67ed36a7bf,29090,vitoria,ES
5b07547f10dd980738a1a27f685af669,7013,guarulhos,SP
5882820ef11c4c068eea0677a7a879b4,95082,caxias do sul,RS
7357b52d27cbaa90f81a96cbc1279396,33400,lagoa santa,MG
180c3376aff0e43dd5788709df48a843,9911,sao paulo,SP
f4c4daa86e30c7e5a553a8d518ac03a5,85801,cascavel,PR
b0f2a6122a90a93eb03e68653dd960e3,80710,curitiba,PR
6c1b6d0c604b776f844125f911eb7377,5051,sao paulo,SP
a888faf2d1baececa6baf9c3d603ee1f,87502,umuarama,PR
681fce914360217db47784ae28905a96,83709,araucaria,PR
41b39e28db005d9731d9d485a83b4c38,9220,santo andre,SP
609e1a9a6c2539919b8205cf7c4e6ff0,88359,brusque,SC
c3e2398fcc7e581cda2e546557bf6968,4781,sao paulo,SP
001cca7ae9ae17fb1caed9dfb1094831,29156,cariacica,ES
2eb70248d66e0e3ef83659f71b244378,13101,campinas,SP
6061155addc1e54b4cfb51c1c2a32ad8,13043,campinas,SP
8b87cd0d43d49b9bdf40f56229364d59,4111,sao paulo,SP
52a50b42accf164f9f019941e5759d9b,13820,monte alegre do sul,SP
c6bda72e4dbf5c5866b13cb1810c6d03,3087,sao paulo,SP
4a82c4af97ffc0fb2dc26bfdc03b1842,35590,lagoa da prata,MG
3985a3c45be355a4c57fde108bfabd1c,95690,rolante,RS
07e8e8fc5222bb358e6f259da3197074,4216,sao paulo,SP
cd06602b43d8800bd0afad514919d35c,4119,sao paulo,SP
8f0fbe2cd4d472157dc1cdef6edecaa9,2755,sao paulo,SP
f44b6f775a2b390380e0e30b5c9d3eee,3057,sao paulo,SP
2e0dba2da448400b1c11d7b4b22f32a4,9070,santo andre,SP
e882b2a25a10b9c057cc49695f222c19,25963,teresopolis,RJ
28c7d8743fbc8679f484868cc0fcaefb,18480,itaporanga,SP
9baf5cb77970f539089d09a38bcec5c3,13330,indaiatuba,SP
f4a04f7be452aa3bb31760bf00055dd0,9010,santo andre,SP
dbc22125167c298ef99da25668e1011f,37564,borda da mata,MG
bc302730ea8cf49b5c74f579febb5bbf,13015,campinas,SP
e64ddbe1cbcf4f2fc3092b7c481f3f9d,3513,sao paulo,SP
56e361f411e38dcef17cdc2a3d99628b,7113,guarulhos,SP
048c2757535328e0d7dac690ad3c0aae,14406,franca,SP
b127efdabeffb5d559349c7b172eb75d,4308,sao paulo,SP
951e8cef368f09bb3f3d03c00ca4702c,14940,ibitinga,SP
33d677f27a69b84051204ee4ae76eaca,89218,joinville,SC
b88e7c57cb2d8b973b7dd4a2bfa14b36,81350,curitiba,PR
1967a9e2ad6f51802b093147d861df58,1209,sao paulo,SP
d91fb3b7d041e83b64a00a3edfb37e4f,11704,praia grande,SP
3d5d0dc7073a299e31fa718ce1bc00b6,22785,rio de janeiro,RJ
688756f717c462a206ad854c5027a64a,7094,guarulhos,SP
9b00ed88b7fdb95d6ff76e27c1b52d16,8215,sao paulo,SP
4be6b962d83299498bae2190f95d6566,13561,sao carlos,SP
c864036feaab8c1659f65ea4faebe1da,83605,campo largo,PR
8d899e15a5925f097cca50faa49b15e3,18131,sao roque,SP
79565f7d5603b24ddf07ade262547f2f,14804,araraquara,SP
ba143b05f0110f0dc71ad71b4466ce92,2274,sao paulo,SP
4e0d109ccfba9a1151c103049880c857,25550,sao joao de meriti,RJ
c522be04e020c1e7b79f3acff36513d5,6501,santana de parnaiba,SP
5f5b43b2bffa8656e4bc6efeb13cc649,4880,sao paulo,SP
87f3e35268860433e13d577825aada95,12955,bom jesus dos perdoes,SP
4bc3d93e4a5f88a598d3d8ce4ae510b3,4564,sao paulo,SP
6e864f5c4669eff3d98140a07cc50202,5639,sao paulo,SP
7bcd7c5f8631701474db233ccf1c094b,2047,sao paulo,SP
8b2d4ab22f42c5cfc338b846decfda60,83820,fazenda rio grande,PR
d9bd94811c3338dceb4181f3dbc0c73e,4186,sao paulo,SP
dbd66278cbfe1aa1000f90a217ca4695,5588,sao paulo,SP
e7d5b006eb624f13074497221eb37807,9291,santo andre,SP
04fdea0c111866e6cf812f1570d6b5bd,8411,sao paulo,SP
63b464dbf392c7b80d12d932fa7cafed,2034,sao paulo,SP
9c068d10aca38e85c50202e17b4a7e88,79400,coxim,MS
7c67e1448b00f6e969d365cea6b010ab,8577,itaquaquecetuba,SP
66dc1b1632bd6a3e508510c5b3492107,17210,jau,SP
939e6227d6964a11a70aa91243e418f2,36408,conselheiro lafaiete,MG
91f0eec23d4a61d7d7caeefa3f0ad1ca,88704,tubarao,SC
b335c59ab742f751a85db9c411a86739,38442,araguari,MG
c24173065483e421f9e5e7f599de101d,3548,sao paulo,SP
01fdefa7697d26ad920e9e0346d4bd1b,86050,londrina,PR
d9e8c084b68fe958861d8f2c21202e6b,5528,sao paulo,SP
43f8c9950d11ecd03a0304a49e010da6,6341,carapicuiba,SP
257e61d3251fb5efb9daadddbc2cf7ca,86804,apucarana,PR
5d76d80a2f5f39c891b996a1bf4c9853,5727,sao paulo,SP
cfa5ab0e4d3fc212fd0b3410e7081c62,36500,uba,MG
19d62d484cba71963c93f0f00ab42013,89114,gaspar,SC
c60b801f2d52c7f7f91de00870882a75,7174,guarulhos,SP
eeb6de78f79159600292e314a77cbd18,88501,lages,SC
e51f22821f0c12a16ad5c020cdcd55e9,6341,carapicuiba,SP
4bf2f4ee540798a61f9636d12cd9cc80,19814,assis,SP
25e6ffe976bd75618accfe16cefcbd0d,5503,sao paulo,SP
9dda5bbacd45e18d6485fee649205d09,37540,santa rita do sapucai,MG
2528744c5ef5d955adc318720a94d2e7,13202,jundiai,SP
062c325cd6a2b87845fab56b4ec2eeae,8150,sao paulo,SP
1d8dbc4f32378d715c717c1c1fc57bae,86706,arapongas,PR
fc906263ca5083d09dce42fe02247800,31030,belo horizonte,MG
1d2732ef8321502ee8488e8bed1ab8cd,20031,rio de janeiro,RJ
626ab1cd96932367f0eeec2e47046c12,5048,sao paulo,SP
ce69a8021d18961dd2a40269b7c2c293,81070,curitiba,PR
9596c870880d900012f2e8e6e30d06d7,37074,varginha,MG
4b98b0428fc1932cc2514ef9ce2505e6,6795,taboao da serra,SP
1da366cade6d8276e7d8beea7af5d4bf,36500,uba,MG
a3082f442524a1be452e3189e003b361,81560,curitiba,SP
a56a8043ebf66e42119618fb8cf232c6,89219,joinville,SC
184725737946a1a938bbbd1a9e978103,9370,maua,SP
244b04680fdbded0acf5aebd9c92b44a,13211,jundiai,SP
e96498ed8daaa3e9c23f7a62da76591c,5373,sao paulo,SP
5741dc2bf5044c34d0698681c5081bed,12226,sao jose dos campos,SP
ad781527c93d00d89a11eecd9dcad7c1,15015,sao jose do rio preto,SP
b5e3e38609125694d2ea2417522a60b7,88020,florianopolis,SC
bacb1f0ed56ad24198f5810d2b3fe9a5,12328,jacarei,SP
980640c45d7a4635885491d077167e4d,13501,rio claro,SP
2156f2671501a81034d7d07f217609d0,4776,sp,SP
128639473a139ac0f3e5f5ade55873a5,87050,maringa,PR
0791d9fc1e30678ecf03d3e55fa108d3,30775,belo horizonte,MG
7a241947449cc45dbfda4f9d0798d9d0,37590,jacutinga,MG
cfd7ddab722b902f7ac5b5f3ba6d723d,32372,contagem,MG
7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,franca,SP
376a891762bbdecbc02b4b6adec3fdda,74323,goiania,GO
1dfe5347016252a7884b694d4f10f5c4,14940,ibitinga,SP
