customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
e988b94fc82408ecac8299c744959c58,d01e20bfb741f8a5a4c2c8582617c580,29718,angelo frechiani,ES
6f54dde5119c6224620ffb20a6ceaa82,c6d9f3a4efb8527f38533dd75805d9b0,88065,florianopolis,SC
d793810b776858ccfd8614ed824ce1c4,6ddba74d84d5e4eda2d993f44dd8807e,35519,nova serrana,MG
3d9ff586104e795e9cda5d0fb1705c13,95ec7fc6a1605502060075958c3f9852,16700,guararapes,SP
88f2b6eee4e03ef7a4278dcd98011a91,075feab70d904077ae5100f8c3d6d4b7,8121,sao paulo,SP
e21d7ebfedc67c1a6678e37c53a78a4d,4b3693c5e5a7965cc854260a30ce0231,35668,conceicao do para,MG
3b7c59a784c27bda46a00b51d1b2613b,7838ad77af2d6440e9a587450c61e5ee,9620,sao bernardo do campo,SP
9cd29c8183b0d26d285255515ec01b3c,637263c3bd8fa41213e5485783f8b8b8,22795,rio de janeiro,RJ
3f909aee0033681e1321b2b5eee9cac0,6af7163030f35fa1b22196381359c58f,22290,rio de janeiro,RJ
96f7a9ae1b47e794058d0591ce2477bd,c515e97349f153be6e4d1d85c037570d,11070,santos,SP
17caf718945fc7f03c536d0a4ca3caff,53374060b4660f3957071362c9f99ee9,9290,santo andre,SP
ee03dc41a3f34f6401fd3846d401524a,4c2ea7d5d0d6f073ea20fd63cd619d3d,59133,natal,RN
39bca3007293ab6992e74006abc9b462,2dc258707792c420b96fa230b442520b,23078,rio de janeiro,RJ
555cc3325655e6de190f2ecebf14110c,390f11b0deaca217b570a5472cabf8e6,13070,campinas,SP
7d668c37029209738c1671fbf9f91162,292b32c8d9163a1a3ebdcea8efdb983b,89280,sao bento do sul,SC
33a8d776edab4135ca1a5f9b48f499ed,6289f600c5e334ca3787c785aa7fa075,5302,sao paulo,SP
c45c94c93f9a671931d5ae160b2d3b04,8936ff839d9ea5f7504a052616787b02,71917,brasilia,DF
dacb079d55ffb1d3955c5d923df3ebb7,12cc890391e57d7123e004856ff1f137,50090,recife,PE
09964655437e26066ed5c95ef397971a,21d2dd8393e557d9c7fd7c87eb2541c4,37200,lavras,MG
f8c36af7264a536d9e04e41c819ea41a,29af62489367755ed8f64be040aa0e7a,20211,rio de janeiro,RJ
cca76cf5843954f90141bb998c1d58fc,02f9070c2ed9e6fc09b8a6723318ce9b,3164,sao paulo,SP
a1e65f5f12d39fd6d16d0f74cf754dec,b784143b94566b06c7181f40ffa54369,5571,sao paulo,SP
39a31f3ad15691f349f86fb79840b223,3b0158de3bff5e6cc984d6ff05f1615b,89533,sao cristovao do sul,SC
c8f53bd76eb27e03f19ddf4681646c29,ce0b851b80f0deffc0ca0d74f6bb7eb4,8737,mogi das cruzes,SP
f5e54d73deacd8b5b2f5cb8558ec7059,e8cf39d77b3e26275538f302fad519ca,79011,campo grande,MS
68b8412a0ff432e46e7437a3540a23be,894ff9cefb0f7e13b46dc360fb4d5c26,4675,sao paulo,SP
76e06a72ee5a42936ba3a0fc7a52d962,9e937b6013615a7e0b9e8c0fa594ff79,22031,rio de janeiro,RJ
b66e89cdf91390434e02035aafcf4183,8bd6718a652a1d6268f75df92b84e401,36037,juiz de fora,MG
367e6be143018c5f8b5d70dc90713fed,ea3f9ba2162d33a56fa8ff315f2c38ce,3816,sao paulo,SP
b14e0e09e9300295fad83e14291ccc85,07075a6fe81bda04bf23954364fd228a,11030,santos,SP
87d2005a4d6739b37ba77588e743642d,429b1e6a1c4698729d32aded99611fe0,84280,curiuva,PR
577f96503bd03b26bb18ab20abf41c1d,e35506619ad6166b9806ee9078bb1a56,11065,santos,SP
39b95a2690bce9433140be3c4cdcce38,f29c287e3867744b35079cc697f01935,2462,sao paulo,SP
3a79d210106a6f0153ba75c77d71392d,f115964398479099f91c895efb356967,38408,uberlandia,MG
8a5d92601125597c036996e143bce494,da686e70571c6dd4956e1079fb3ff38f,13900,amparo,SP
fd3dc25a11b7d0957569a93d6fdfda07,06fc46bc1782b92141eb4c2de72a8096,4074,sao paulo,SP
437b8a8795404b63e5ab18216af0a2d4,c1103d6f15efab51a0ced99c4e7e677a,22452,rio de janeiro,RJ
737d438cd631428265f911322d7e7f9d,a658ea557e4a20a93cef77c26bf3811a,30520,belo horizonte,MG
7022ca80e9e04a1471c83127cbb653a1,102597f79f0e858d997fb7cb208a3b56,5283,sao paulo,SP
40f1ce8edb2bb741ab5bc44524d858bc,4d1ed2efa6815403abd387b5aa4b3280,40296,salvador,BA
ec2dc6cc4dd715182e85b4e8bb9f3f63,3d074e025564ddf1f59c4535a2170463,8673,suzano,SP
6eba6d9a7f3c9f15ff36fc34aa59e057,dc452058663dfa19870d91ca73f5d6d8,30310,belo horizonte,MG
5471f9f34bf3592903ece0d8ca56c0b6,fcea52a5474c594dfc3b09dfdcf7f111,85506,pato branco,PR
1504df6da856dcc3095690ef54313868,f1709cbd02ae746b770209f36a4d21b6,98804,santo angelo,RS
7b9cd81f72142c9bb51ad110f4fb3b08,8725487bfe51837080dd0887c7249db2,95555,capao da canoa,RS
1123655082f805a8926e8a53ee60b01d,19ff2879b8b640da3e5d402791d27aa7,12630,cachoeira paulista,SP
f0aaffb5023be7a38e84280893892514,f28b8db4c85bd1b6955fa57784ece720,6310,carapicuiba,SP
734c83d2485aef612fdcd2a43908c326,f8cf243eb77dc2421efaa2bc1a0346bf,18550,boituva,SP
1c14a115bead8a332738c5d7675cca8c,e31ca359e3e99afbcc1c80e6920dc9f0,30421,belo horizonte,MG
344c03f30cb51e869fe51c0e5c6f9225,ba3a9efa88dfe6f1b3355228a52a2864,23520,rio de janeiro,RJ
a0bbffbdc618ad92a15eebb2da47ca20,6ae0d88f4031ea3619b08202456268c9,88106,sao jose,SC
75bfc6853270154fc640f0ca072112d0,06dee9e59eb5fc01da71139a771a9923,90130,porto alegre,RS
297d3714675c007773d44da77d58f599,20f645e96192149f3af6b61d3f95a14f,66825,belem,PA
c36dcac28596ab129461788cf382fdd4,b17af3445a21a00439acee990fc4cb12,13607,araras,SP
3eb41d54dae98a7ee7ea180424310821,203b60d303ab4fe2454b85b192d2181a,4915,sao paulo,SP
386e4ddbf54f557c9d251e49d32ca7c2,272c0b6034c4d5b0b42252d40a9b53b4,35052,governador valadares,MG
cac877e3b4e0495e13b2ad7c96aa5c11,a62cda00aad21580d0c58e1f8d92692c,26545,nilopolis,RJ
bfd5bf632f6b9a12533562e4d41df443,0a117b004292ddbbe559928633874801,13275,valinhos,SP
63ed4087ff8ec3cca407fa5ebd255d40,8909a7693ff3690ba586a5c17a09b3c5,1230,sao paulo,SP
3ee60392c784c837894f3391360004a8,9a667674750c85328d27c1578b5db5c7,41347,salvador,BA
7bf292ff5a207037c946ce46a12e8d7b,f1f5fe1e62074c73f63cd29a537d2353,88054,florianopolis,SC
0763f7a445bf21f1abd367c516f468f8,cbe421944bc758b58a14097e2289cde6,15400,olimpia,SP
0dc132dd6a84ba32be100a29704baa6b,e64bf84beda887e254eb2774b89f1105,36900,manhuacu,MG
4aefa299f825a44b8ab914fd2f13d244,0847a0328c498e8a666a28bd6e328425,6453,barueri,SP
c024c53872188852f6eaa202a045bada,987cd28cbb639f60404d8864ac8f6a41,24220,niteroi,RJ
a7924be36d69088596f4ceb0178adf28,1772c0fbee58b154da028487de51b74c,3687,sao paulo,SP
2955d4a793cada2b9982e378e9e72f84,20badbb5868646fff1b2006fd7b086b4,15600,fernandopolis,SP
ae3365d8ada0959db3ef7f3567112b78,413953669babc67fd371bb95cb892bbc,18530,tiete,SP
dd2b7f0078263ec60c5bb1eee112e330,42e8e8fa2f1aea2811ec60c21e918648,81010,curitiba,PR
91c76805866deab5a543dbc2ebd380aa,c9ef8b7bd9dd304e50342cc162141127,36025,juiz de fora,MG
24c2d36dcc7f3ff6e41738c77dcf2def,6b50feb99c89a4b030544ffd55793772,25665,petropolis,RJ
2f70a857939aa0eee49adff3cad5f74b,26435e2cea7507ff59be5351235daa2d,13218,jundiai,SP
3a5a9c83ac1027afafe0598a12c7d6d3,284e36d78d3a3a395cae7fe335fc8371,4852,sao paulo,SP
ff8b236f65cf25e1e02ee286a201b3c3,22a558c4f5978d940612c8662acec9dc,5724,sao paulo,SP
60a397f10d638fe16f3dd51a345f6ab9,656e75cdaa45865d9d3536b5ec3fb1eb,65050,sao luis,MA
4b7c71ee56a82b16431dbd5234c9c8f7,1c96b00d7bad9cc71f6505a8e81d0c67,13418,piracicaba,SP
649ad21522182e99c6923493d5d181ca,a141cad9daad0a5e00543b930e249b48,13611,leme,SP
b18b8574746de17277d25884c898ff55,dd963230588440394f63bf0367a274b3,12930,tuiuti,SP
ff24c0250b3f882f90d87942fb7583a9,5950105d5f3a678d89a7e0d2a54b5eaa,27534,resende,RJ
0197df52c22d6ef0aa52ffb63ac80404,ae3b415f236744102ea56e54097f16f5,21750,rio de janeiro,RJ
1d39877e0dfed5772a3ac4b169a1adc6,48eb15c28a364993587bf0975652a2f2,72005,brasilia,DF
a4355553d1a2462b71ba37cfaed64c99,6e9bf221b0e8b8580e3c0acdfcdf832b,52070,recife,PE
0735e7e4298a2ebbb46649346570476a,fcb003b1bdc0df64b4d065d9bb94f8c4,59650,acu,RN
9904f5a76e6579ef02a0e0a948f1073b,e6c511136553ac0142b1b637ed2671a7,68445,barcarena,PA
6ba0dedafbdfea05e28bb3740df29bd1,84efe5bc9cabe190f9c2f66f34fc3dcd,58043,joao pessoa,PB
15e25ffe745b83f124ec4d08b0af3667,1f7e585f18385c15b191a1f9dd84639a,89503,cacador,SC
47fd93db3f6e715f6d06f90ba501b94d,da5bbfd583efb762f6fda762f1aaf4a9,87020,maringa,PR
0c219b8cac1d2f177414f38c3167c4f5,3a2ee2dd9846be1336b673162b178b6b,87310,campo mourao,PR
ed7aa26942d4514875aa11462f8e24c4,c9ac145cfaa87b54c05ffccf03854fd1,87504,umuarama,PR
517776a386c72774906153b1648f8689,742638acfb3093408c9b1e10d88ff565,5037,sao paulo,SP
d9f0bf605d60943108b07783e16ff7a3,2d505c0dbd996241a15fbef71ab4a19e,6814,embu das artes,SP
d0da29bb6c19ff57126bbbd9ed63dead,e0b85b0f7c0fe3b979937f2f483b44b0,5353,sao paulo,SP
197db000773478f3cf1bbca20cdd20fa,290ce5a6a8a3f663dc629e8f39726aca,21250,rio de janeiro,RJ
47171f14cb6b6369a2f845cd67a3bcce,ab1b1335445f91862e930d735591527a,88865,nova veneza,SC
27ab53f26192510ff85872aeb3759dcc,f922896769e9517ea3c630f3c8de86d0,96832,santa cruz do sul,RS
3b24f36cc3f0efa0c6972265dfeea5c6,62483cd9ba7ae9fa5f1f7043b390faf7,62940,morada nova,CE
4effccca9cf533b14988d625d60ef2b8,6f97c9434dab50e4e422e0531faf7650,60810,fortaleza,CE
5631ca2b8971a198d12cf1b83deb6ec5,a2db25ea135165c845f262fe610cf905,31275,belo horizonte,MG
33c7ab37ec1d522359e98d00e420a5b9,4f0ddec47362ca80198d3280455302b7,1536,sao paulo,SP
723a9dbaa319e03aec1287b768125c53,0608b94dd7f1fdddbe1216c453dab7de,86200,ibipora,PR
68c85132eb3b96fbe6cbddc09a568d24,2df79c0c80c225d537833abb01a1a8ca,4216,sao paulo,SP
bf1706c03ccc5ecbfd217c81d02d3aee,1edffe3d004f0b20e77e11aa489076f5,2518,sao paulo,SP
f3ab792588cfcc343d4c21098e34706c,9473d390db618afddbd04e915b2bef1a,7776,cajamar,SP
29451cc18357b45bc8cdae2b9ead7953,10ef2ca870387b4af3ff7bf84029109d,45445,camamu,BA
b68b9ed711961eefc13abb843a2562ce,3ba2c7feb465bb3df6bb6c6c9014f839,45836,itamaraju,BA
de5544ef599ba27f6a6467cc981e9fd8,5b30522b5d840bd700962383ab8758cc,7752,cajamar,SP
58224fdd02a2366020f78dd65bf6c07d,fc090df65f93446022b5d905212f2766,96412,bage,RS
70814f917907de02bf3b0803dd173782,a7b692898d3828ce34e905a4356faa05,4912,sao paulo,SP
716d7f4ffd6d0128aba8825570b2a656,41c164545761474b81c42602c85b42cb,25267,duque de caxias,RJ
aa3d8c9eec8e52e90b117efe5e97a560,65daa8af71675f5b6e90b235f029438c,13165,engenheiro coelho,SP
f79b9fb57cf5e42ec58787f5291cc316,664bec69be34f4c71e72ffc560680347,28880,barra de sao joao,RJ
92c5fc293d0fb1c8374516492bb5ff4c,6a7ab7b192e77262362c896a19a48a50,36200,barbacena,MG
e373476486d71774cb8ed05f84cb7c21,b5a8de3a2f568f6d8b49e87a1272205f,97573,santana do livramento,RS
527bf037fd84f0b73622f6b4d52771fd,ced7a17f7446b6db1b44aa12b971fe48,12325,jacarei,SP
d50a8dc7e28e47e8119560e53b1c7deb,31e42515852f150b345756d0ada0ec15,2961,sao paulo,SP
32df5b33f0b3abf4b75988b73732701a,b1f9c3dc60cf615d94760ef1f7356c22,79750,nova andradina,MS
e2436ba9192da3fdf16eaaf26d17468d,ba82cfbaef03167aacf2f85c7d928aaf,21341,rio de janeiro,RJ
d8c466a3e7c4cda36cd4ae7d577f44f4,50605c81f77a2171191dffee444613b2,74810,goiania,GO
6aad6937658f89a7a0c4e25d4da4cbbe,c25069412c7054d3e0adce36df8e556b,83407,colombo,PR
79f38356c8c86dc2ef82f5609cfc0135,fb3e55014819eef5745a9c6c7a5444f7,20230,rio de janeiro,RJ
7f72f62adb974dc47f0139f5c09b1243,913f9de018faaa8124e1162c01797f0f,5360,sao paulo,SP
b0a2d47eaf9986e2c7fd4bcd994dfe4c,b247b4e2c7d32d0b7fe62d22b52739d2,80810,curitiba,PR
a2e7ca2b5d23adf8d5b5b3c6d37ec9ef,d20af6b0ad09b59c805eb438e3e42e8a,50070,recife,PE
4c49ffd00d17560e85c4e0e03e8e3fa4,148a7291d2ae7a6ad536f0df451839c7,22451,rio de janeiro,RJ
2e0dea6d8a10373b616e45283733c486,1d738084a97355376819b2ae4fa07e85,36900,manhuacu,MG
84b37eb4e166599b6d40f6a4376589de,f11451a120b48a5c4c36d3274f0fd80c,7190,guarulhos,SP
b383a778278d061c8b275a611c26ca8a,352532fd050f1e1f1b9a26373401a367,6210,osasco,SP
25cf4c295de346cbb91e705df4cb49e9,8555a17ba20435f173a230c3ced133fd,5783,sao paulo,SP
3ce9063b1f550cca16b3946b3c4ef694,2580972c3ec1cbbb77a591613453d925,12953,atibaia,SP
edd7f87e7e45b3117f7ba85acd16297e,c8d14082e78aa5dc1d332386f18b9547,75370,goianira,GO
6dfe3ddd436ac19e55962c1e03189bc4,95a1e94b0e816bb748d75ae1da8013e1,31310,belo horizonte,MG
d908de57bb9370416fbd7abac952e69a,10407092f5176bba9e4e177520beb938,6950,juquitiba,SP
07d3968109378e8483932cf70a79eefd,080f54e73bd1f21e9cfb18d475ad947b,37590,jacutinga,MG
a964217c2db4ee749319d2a502939db7,911be3f21248d465d1e6d9993bca60a8,30240,belo horizonte,MG
76da4fe74fdc548bf5e2840fac940130,d01c0729c331d869c92a3f89b859a77d,89560,videira,SC
56dad3e649e50cf4927b68490c559f8a,39890e8a7f409dde80aef016e9601937,14808,araraquara,SP
ab8844663ae049fda8baf15fc928f47f,02c9e0c05a817d4562ec0e8c90f29dba,8577,itaquaquecetuba,SP
9bdd006e7722078bef3dc58b0a39712f,b78085f987f110c4e4361e5230ce9e1f,81130,curitiba,PR
4ad64ec5df1250c507ae691e159c69aa,6626369820f21cf43c8db965f69aa39f,28555,valao do barro,RJ
0987ed023b037114d6e4e6744f2152bf,57dc5ffadb04793be6e216b39737061e,45315,milagres,BA
1daba7d65f084430a3d8aeaefeae4680,29209fe36b1f2c11836d538740f5954d,70680,brasilia,DF
ecd3a588ea3e489c2c043e23df933106,dfd82d0d6e3944796b43a7e549c46ac0,8160,sao paulo,SP
15ba5913a2d5f80e06202cf53444d565,bebcc6c45c54364adef4a5ea694228bf,22743,rio de janeiro,RJ
d304440f97ec08d781070a5daa6b38b7,fa1173f1413e96c58820e0d32e65599a,23017,rio de janeiro,RJ
51041da5ce8f5c2125a63d4217c2bd8e,25c5deca14082ccabc3abfdfcc072b6a,28625,nova friburgo,RJ
be0b9ebc5a6063c689151c824e2730a1,c690c0f509143039a808cc93aca2d9f0,88130,palhoca,SC
16c0ebec0c65bc08d8ad17f0d74bc01e,8324c8b2c517c5039e0be3d5e63ed881,4355,sao paulo,SP
9dd475c34f4cc88c45bec1dc40f33fa4,e559037a41c00e67a8f44632d83e1475,4557,sao paulo,SP
e97949e83365e70af80bd8705cd24e42,577e68c396255b3246726f152b6a1555,5546,sao paulo,SP
084c08c188cff70f6cc25048290ffbae,2af34d418eacbc521ce72160fdea52d7,20940,rio de janeiro,RJ
1054024bd1fa65debe204930503ed5a2,b389188f45e7a61bea039b690dff2244,35112,frei inocencio,MG
2865cc1e26f68403d48e4b9fdf4e6a77,3d4b54eda0c3dfae1e33310bd096c12a,14720,taiuva,SP
32df6eb7b851ed2fad81c78b6a4883af,349b1e7b1aa848734cb94886667aead3,29152,cariacica,ES
d258e855035fb7cfc8a3251229cf0e0a,5eccc58e102ec16e965a9f1c1c36c663,29055,vitoria,ES
2713513e2014d3d6181fd3ed037d4a80,0378d90f53fc5cc775e447e1eaff6ea3,23060,rio de janeiro,RJ
cc3bdf6a182c405c2503f77648fafc2a,cac5bdc2d57b55cf40016436c1a10dc6,5447,sao paulo,SP
2c129946f032bb0318e850a5e6b8fc21,dc17e671c24856019535cfca38659329,12609,lorena,SP
dd22f1d0142d9698c0848674e843525c,edcc7ce9b67e904a02c89576d13e1ada,1314,sao paulo,SP
980898af1af67d2ccfe240a6f105c535,fc9fb824c68f21fd0871490ab14a52b6,7195,guarulhos,SP
92ad887388f84f3df2ba6b2249cecc3a,e7c942cb88861c89b66d369c127fc651,25561,sao joao de meriti,RJ
a897b0758071c7414f117731bf38d82d,6dba6f8d6b28cb57dc4c873f578d5086,85501,pato branco,PR
cfd4dd73c91fba5ba6772df1a5aeb40d,67864845a751540781a1bb2dd2e1ab1c,2860,sao paulo,SP
9559ff4720ff708bbd034b8bb2fbd864,31d9c52f93228a14c0ed110e627e5dde,4130,sao paulo,SP
e4da40bfe01c59d56d99c9722a68133f,c33083d8e5fc4d5367286d199538c49e,24230,niteroi,RJ
b110f265a26913195d6915ca99f96262,e1ee4ff7b73adbafa4f7cb4a75265a5e,74915,aparecida de goiania,GO
9dcae53ab538f590632153ae2554b1bc,083e578b18c8717ecbc7fa41c6e6a6aa,9111,santo andre,SP
ddf7eddfa863931d992313aa1b1ccf79,3a0eb98df6a9dd91b05ba93312f0dc95,1315,sao paulo,SP
b0485a088a0c502c687f28d159d3c23c,3b2c0b585b4f8b60a45b7bfeae8656c6,4347,sao paulo,SP
01b8c0cf86a1a5e8653ccfddcf906862,55b73a9973efbb5b662d96896b06f82c,91787,porto alegre,RS
364543b76991d783f53202967dd031ce,ba4a42117e2f671a90e2a16844cb28f2,13063,campinas,SP
f623e071624706724ec88fbb991b6833,cc22bf98f7334481f650e169e5950fdd,87345,campina da lagoa,PR
d2f3e714cdac1771b576fa1a70ed7c8e,6559758afffee923186f307d048d75cf,6765,taboao da serra,SP
9be137a9e96c87d767e4c400c3e5c628,1598b9b386b0ea6a432b672f8c3cc843,13484,limeira,SP
c070a39e2e1a6ffa15ac18f096422d2c,e0d5e4dcc51b803017994bfd88070910,13068,campinas,SP
994c652f7a0aca3f3b1b78e7820c9168,8b06cf67b3666ed9ddc62016c194dbd9,7745,caieiras,SP
ad1d816777885a62a3a72320d21861a2,167c4b188bfb3d78528f2d795400fa15,4911,sao paulo,SP
965eedb09fc3ff483a7964148b3d9596,75e2639af50ee40d0a9883baf6dcfc7f,37640,extrema,MG
25ba518be2faaf1678b183d103fd8bf3,5cd3689c4b395fa5f5fced6b50294a0f,80220,curitiba,PR
25fcb9904c37d352104043684f67028a,e9218e7be76786258357163872951906,3022,sao paulo,SP
a181d9739990ed390d7d9ab2565f93d1,728b3c765e2caa589411629209a4927f,42710,lauro de freitas,BA
ca90047bfa3f38ec336498a3f21b8834,55507ccf4995e1ed3ef6e49ea7c27f8a,18970,chavantes,SP
2d2f9e6b571d8ee9de59696261d13592,2e09c4ef733e73c1e89d998e5ee30a91,3057,sao paulo,SP
7f999926bdad61c9e3d5442fe294ef2f,8f5d2e56d8e3ed7c7937d9aead8c91f6,66080,belem,PA
72aa84f482e9441a8c1599c07d734e45,6be28ae15cd1e7b3f3f36ac483512822,95041,caxias do sul,RS
38b9cf892706e93eddf8ec8265869722,90f718695747b51939085c20ef742241,84140,porto amazonas,PR
dbd39e878bd4aca0ed717fc128f8210d,ac0ea78332208bf759eaf1716ec3ada4,83324,pinhais,PR
b6edb7a52679daccac6fd260922362c6,5c338ad93413c3a1b964e7ca78f22e22,4138,sao paulo,SP
a5fc87720b2ee6dd805edc6cf48d2e18,29b0b21f7392f0a825de546f28d621bb,1404,sao paulo,SP
57e761e5abb85226f648d44620795d9c,2267afdad1a2e7358badcecca16edfbb,17340,barra bonita,SP
e2a266deea6e4e3f8e7fa300fd12704e,fb84a22dd1582b07ba9d7a6c451126f8,91900,porto alegre,RS
4b5988f858ad9f6e8b3773e13ee2c771,d0be859f85cda9d896ab14e4ffba955d,2557,sao paulo,SP
3cfb3b7c26e4afd8ee00693925452a05,c2c7712d6c0a2ac5be6a3280042d471b,18320,apiai,SP
6440135860433debb1d531daa37afe74,2280ecb8db2591c39d1c7d3e9caa115c,8810,mogi das cruzes,SP
2d76e106e982340677c64b2adb60e471,1e728b530adb1a64bd4e2a3f728e65e5,12053,taubate,SP
641d5bf17c23bb54add76ce8e47c1bd2,e9a7c645f36f06a855535135f8900fc2,2466,sao paulo,SP
c267e35a4a5aee75602d06f6860b25ba,53927ba64e0e05c38d81584e70986776,22251,rio de janeiro,RJ
27d48e22b8c8fe2d1c170758aa7315dc,e8909eabc0b5ef3f6e86cb6a53fc6758,5727,sao paulo,SP
523480f61a2b701291d0ead14ad3f7a2,8095673bdccfada3fcb5a5a811994ffd,32280,contagem,MG
e2e19682c430083481f5c6e0fc985e3e,c47bde19255c14320f94f8bb9b638774,35367,matipo,MG
a259e2eccc91a131646b5dfa00988496,06084871c1437f5d23f217c8164e16c1,18900,santa cruz do rio pardo,SP
384f86bdd39dcf4505744c0132ac38a4,625ab6b7083ae66185db2dcaee383237,4419,sao paulo,SP
e26b9c4b85923dcabcf02312427b75f5,573f9af769221b61e217ae44ca555a4e,36033,juiz de fora,MG
6dbbc0decd3468500c3faf6dccff6fd4,857a44ef2c2131b7674acd3b48cbd609,33400,lagoa santa,MG
ed4380ccb3b7d35ce4d7070fec436bc6,6b8f8cb70e8ad3bee8c7493d536cd341,17511,marilia,SP
c2b993534c7a01829d9102a7cf02ae02,d0b2370e454c116fb6143986015b556c,13419,piracicaba,SP
668a88aff76297c42ce09f48787aff16,11faa56d67f3c48c0ac86d2293bdccb7,28970,araruama,RJ
c09c9145125e2082c928a5c3de5664fb,c957db54afab38146b7a7db9eef8c690,5136,sao paulo,SP
091ff9c4a63d65946d250b782fd7c5d9,9754ba55a1d8857669dc10ccc72f169d,21012,rio de janeiro,RJ
e9c1065e7af52438cc76757a979a8932,df97049829a4fc31be5baa8c901369c1,11020,santos,SP
55b082c41854f6ea941e814169e47a75,537d4f256e7df5c6ea17915c4c445a95,11075,santos,SP
a6569ad9b99c7bb667f0ec4224ad7ee7,ca035a21e1cdb618a7d9c98005618881,4444,sao paulo,SP
90b07585e5550008799f7bdd3e21905e,498efeb29fadb952bb079a5f75988664,18070,sorocaba,SP
81be06e75bf1452c084bed698f89af1e,64699e030d4eee9bad09e89440a40f76,17490,piratininga,SP
c7212c6b00c93655491af0bddc4fd7e4,82b7ede6a7d085be958fd987a87159c1,6233,osasco,SP
981da8b1932e85101035b14e52d8d88c,30638e9176bb2e8c6edf015710f8c8fa,88348,camboriu,SC
09d1176d20540efe9ec72d34902ca493,03510c466e751a76af44c1a848290c8b,18015,sorocaba,SP
fa3c9c28979e812523cac4180cf5bbca,8e45fca580e5130b6f912da95dcf3dd2,6705,cotia,SP
b90da3164c845cd3f902f2c377a4fa86,b405e3156bea0a8357952361f85ba3cc,2461,sao paulo,SP
40d476acc6770da6c864721bd0360d0f,a631af46eaa62cfea46412e795a6f44c,29230,anchieta,ES
032a8a054066276df2c3df8e1be1611c,1d3e756d12649ccfe5a47a02628baec3,85139,colonia vitoria,PR
51114600137b7c46ab0384b834206dd1,efbe0ca2edda5df6bc5015e3a7382456,80020,curitiba,PR
8e6e118324e9b1a48fb079c5eee2d6ff,35c75f00917e33d1db28551ee906324e,24030,niteroi,RJ
300ce7fc3fb7ffda8794cd2f97b2f826,f00aa1cfc257dfff20184269b19db923,23090,rio de janeiro,RJ
63adaee377092616c26dd4b26b4cc633,40252e08bcaf6258ee91b34e6b16adde,37466,itamonte,MG
31d5d04d4657892a68bc9f5deff51709,3fd6764780fd9bcfb3c433fa5875b52d,4052,sao paulo,SP
b4b0c0b0e3f72d82a595495c1c8b5ecf,e67fade5c7d2afb5446c930b10210434,75680,corumbaiba,GO
0590c3c795016c3e5eea083a2e1f21b7,42ef0078e2b63542c1b07aab85ab8f63,54768,camaragibe,PE
94da0318e77932de7618aa1aead5fa77,48cfb1ec8875f03ad35e4b714d1450b3,11360,sao vicente,SP
d38c046c870e2b8c4ef837d1579276ce,ff2eeb9ac16da8f42e8dcff6ddcd9c42,35600,bom despacho,MG
bc41a708ec6dabfa8b01320ad60ac6a2,212fb8fd04191789cf67caf8c78e2d1b,53230,olinda,PE
ebda943a2404d5532405326f2673ac91,b1addddee0c4b35550114227d2328cc4,13632,pirassununga,SP
30bf893018e91309b87a1beba9915f56,1ba48b4d4efc54779417f549fc4f8a89,3442,sao paulo,SP
fe476fb992cfac604d990a6e8b50a434,a239165e9cdb4caa2391755d6d61d3b7,13186,hortolandia,SP
98d2898e432505920432cba9b38b72cd,6c7c3323153e0d521f0ee3fa4e382e0a,13930,serra negra,SP
6d51e47d2de21f745835c676f497423f,6f3ca89330837b46001199053466d4e5,14090,ribeirao preto,SP
142c2f12143be3160f9c4752c85367f4,eca8832cb59ec8fdc1b4a0641391c7cd,66077,belem,PA
f0289c6986fdfbe99462623ab490d8c2,c6b85e905cf24c14d9a115839c6f65dd,13215,jundiai,SP
cd5dd3338f6485acca4c019c5bc902f4,8efd473d351ff73c800786de39af5e4b,95900,lajeado,RS
792176f239bc0c4e2f26a7703fcd27ed,e681e46aca9e7b37f67f35ace0056cae,88140,santo amaro da imperatriz,SC
d7eddcfab75659e77f4423338b2b04df,48005f1063989711a58dd2664eab6b84,6020,osasco,SP
85a033dca01f74927fd9b30bcd7351f7,20ad80734927e955c16a2da4c9a3d7e1,14840,guariba,SP
3effc3bb383adcc73f87325741458c05,77d15acd401683d314126639c3aaf40a,5777,sao paulo,SP
bd08dfed0cf17e30968943b497ef14ec,44f4b8254709fb130159912889ae1ba4,4061,sao paulo,SP
851258217687b82b84189f26e747d2d9,7bad21424b3455c0be2ac92e07700ddf,72622,brasilia,DF
43981e5a9d93f53478bc206f92df4b71,058d6b83ce3623b02a4eb4e30e7dff81,29308,cachoeiro de itapemirim,ES
50cb9d021d1b098d40d98fc0ae2d3bc9,be613a35923fa92b794676311bed9b89,22793,rio de janeiro,RJ
ad530f0385e180b5b52ffe8cb9658bca,977f002d10638d866aff55166707c13b,58880,brejo dos santos,PB
3dfdb9a708864dee33563ccd9ae7a4fc,ed5687469a409b581773136a1c05b99b,79070,campo grande,MS
b8ad74fa0f4c5b9fad84af6809c95105,2dbb34111f2ad2b0e47bbb8ee29a5b6f,14808,araraquara,SP
fb669b7a4d4ea214fb00d2e4cd70b321,400df589d04ddd4d8216f1457f814416,22795,rio de janeiro,RJ
ed6ae96460478dd6080dabe8038a246e,c263c0e5e4377deaf3eac12746f3934a,11065,santos,SP
