review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
207eee5ade5b6b3f3c3d5f34821b7346,4d91816c61cb9557eb207bcbf0929f44,5,,,2017-06-22 00:00:00,2017-06-25 01:44:56
f66ea754306b4ab55b72c71c7fa64876,65312c6e4ce03c0fb633a4ac541949d8,5,,,2018-08-03 00:00:00,2018-08-06 12:54:55
5fa335159600530ba4e5b1c65e85cd92,71b17a1dca06f13bc0c69595e244d3e7,2,,O produto não carrega nem com 10% da mesma capacidade que o carregador original,2018-02-24 00:00:00,2018-02-25 08:52:08
2ae838c87e289b50594ee9ca04ab036b,36344f0d9c19b77add7676d9fd40d9d7,5,,Trabalho de qualidade,2017-07-29 00:00:00,2017-07-30 16:44:49
bf5e826b48bf872f542533dd324e440f,867f74e7d9350af5b0a100bb329fe38e,5,,Adorei a qualidade do produto e o detalhe na lateral. Muito linda!!!,2018-02-20 00:00:00,2018-02-21 15:26:54
9beff66f5bf737acd704c3942f0fc985,ed1436604076711db664bd5063508cc6,4,,,2017-12-29 00:00:00,2018-01-06 11:40:18
92d916544351c0ed7e6524edd81db3e7,103d9703fa0f4778189330f41abcbb55,1,,Ainda nã recebi o produto,2017-07-15 00:00:00,2017-07-17 19:22:45
9487a43f29708b00c4b6ef5af2441d1f,99154e0d0a403c1c7dc3f38886f6776b,1,,,2017-09-07 00:00:00,2017-09-13 09:52:05
6cb356228701e3163ed979974b538303,65b5c34eac96c508fd60327de50a2d3c,4,,,2018-07-26 00:00:00,2018-07-26 22:07:42
7f3f11cea03d8e88e20a4eb738d55cec,58e005414df700025a261e572c2a9fc1,5,,,2017-05-20 00:00:00,2017-05-21 23:10:08
7039fac69e68383a8c9554527d271c05,472e24b86f260b32d88c77ddc166659c,4,,Rapidez na entrega superou as expectativas,2017-08-17 00:00:00,2017-08-17 21:16:45
6ab7a3b318e4044691c5e9300d090df9,c21dbddd7317624d1067278b35ca6915,5,,,2018-03-30 00:00:00,2018-04-02 15:00:59
181eb8a6fcac0bea3ffe022f21df67df,6c7378154382f7378b82fa860f68c758,1,,,2017-12-19 00:00:00,2017-12-19 19:36:13
9cbab538213cb257256fc795c13d3cc1,b22b324b1e1fbc78c0f7006c3eacc3a4,5,,,2018-06-29 00:00:00,2018-07-02 02:05:33
203560cb58d22bab436245b64535323c,5db62a99be52172b589440403f644aa9,5,,,2017-09-27 00:00:00,2017-09-27 21:08:20
d9c4b29b316b655e317fedb9786aeb64,373021bf39310f6dcba6e36f71719d4e,4,Ótima negociação ,"Produto entregue dentro prazo. Só achei o volume menor do que imaginado. Mas isso acontece, nem sempre temos noção de quantidade. Agora vamos usar e ver se realmente funciona.",2018-05-13 00:00:00,2018-05-13 20:16:38
ac45359698d54c46eecd37be990035af,a1ad04708ac63bf780235612020e647e,5,,,2017-05-24 00:00:00,2017-05-26 15:06:36
a96c1852497cb561bff2e1d06ccd1fd2,5c2b36b8e747abcc27f2d9ab379ed334,5,,,2018-07-25 00:00:00,2018-07-25 21:08:04
7dd894ff9083d89c4be71013efe104a6,02875e2e1d01d7a1533215fb97510b06,5,,,2017-08-31 00:00:00,2017-08-31 21:29:01
44267b67aa64e2523bc9b4c2ffe16585,f565be42bf5390f6cd98934cc4c17091,4,,,2018-05-26 00:00:00,2018-05-27 17:02:55
05563559d01211cc39a8778acfdd836e,35bc36d5460374d96175822d91d79cd1,2,,"O produto esta em atraso, não muda o status desde o dia 18/03, e era para ter chegado no dia 26/03 hoje já é dia 30/03 e ainda não chegou,gostaria de uma posição. ",2018-03-28 00:00:00,2018-03-30 14:53:29
f3cf9b3b846aff2dddfe6d2728e702b4,cbd72908cd519d4501d42b94604a313a,3,,,2018-04-18 00:00:00,2018-04-19 00:26:47
b47c30e72437912f4316d55b1193db72,6f28feea2823c775f5b8110ccf4fe754,1,,,2018-04-19 00:00:00,2018-04-24 15:31:35
8ed79e5bc17c121e74272df3c76e3553,9cf62f240f501435b77f4d448a2b5f39,4,,,2018-02-08 00:00:00,2018-02-11 00:03:02
df12b071df6ecf116e8b4dc03f5afbc7,3e01bcdfc97eab0de1ea04ac3848d32d,5,,,2018-02-10 00:00:00,2018-02-12 18:34:13
4bd7655b4c9fbcec111c8d52c4d0a5b9,05302619b1bff6733f64a97851af68cd,4,,,2018-02-08 00:00:00,2018-02-14 16:14:43
55c854db53ac2dcb8eea576705c6fc19,b7c4c48cbc6af3c8db4a65fe2347faae,2,,Atraso na entrega.. ruim,2018-03-30 00:00:00,2018-04-03 18:04:03
44f4b9cdac483f9cd81eadfb8b8bd592,6e4a56e7ceec57f1cd7fea6278c4c710,5,,,2018-06-02 00:00:00,2018-06-11 14:47:51
1a4571ae1035e61c2abf13417052f6d5,3b43489e5e595593e63470f9e524d325,4,,,2018-07-25 00:00:00,2018-07-27 18:06:28
2bdcda8fb9ef01e83108995c62ae693d,2ebae2ed985f7f0a3beb4fcb70fefa19,5,,Recomendo são bem pontual ,2017-12-20 00:00:00,2017-12-25 21:06:41
eba03bdf513d03aa69a30907ac715582,fb2e0a2eb0a7cd9fc655c3fdda628acc,2,pesqusar antes de comprar,O produto não deu certo no meu veiculo por isso que estou devolvendo ,2018-08-15 00:00:00,2018-08-16 01:10:44
e7489148786356dd7d96c540efd708c2,cf49cb20f726614d8f2bbd281489b0b3,4,,,2018-08-02 00:00:00,2018-08-03 21:17:30
6f0c17b7929f16d2c2548b6b7d20c7af,22d0b79a88fe360e41471c8477379673,5,,,2018-07-13 00:00:00,2018-07-13 23:18:26
50d0364ba56498addb3487d3c232b06a,488d5fc485f4624acb8132918763416c,5,Ótimo,"Gosto bastante de comprar pelo site de voces, sempre fico feliz.
Obrigada",2018-05-26 00:00:00,2018-05-29 00:47:31
bdd2176b8d0ed0d5414dc07547720dd2,a182c021b0561e70031de925b3991fb3,5,,,2018-04-12 00:00:00,2018-04-16 12:09:10
e839f1f0a5d3393a8709fd3f59b7b240,58274272cfde0e71c0ee61eaee5a60e1,1,Atraso na entrega,Quero saber quando entregarão o produto? Era presente de aniversário e não chegou na data.,2018-08-25 00:00:00,2018-08-27 10:48:57
5d833443716b7115ddce0a1ec34acd71,3dcc4c9174a04ed82d42905c7dd139e7,5,,Confiavel,2017-07-29 00:00:00,2017-07-31 08:22:30
183694bcd82211baa33378e5c8404c51,4de51073bc1cd11e85fb03f29508b308,5,,"Parabéns pelo serviço, chegou no prazo e estou satisfeito com o produto.",2018-08-25 00:00:00,2018-08-25 20:48:47
7915e960f5094fc36e0103b1592f92ba,4832ff0402c0e07fcf802721babe2b05,5,ok,//////////////////////////////////////////////////////////////////////////////////////////,2018-05-08 00:00:00,2018-05-10 17:37:58
9cd9ea4da0efb784c98d25128d44c75e,38812ede52a6842d03eb017fc2c9d92c,1,,Desde janeiro tento comprar essa caixa e ela sempre volta. Eu já comprei uma vez pelo site lannister e o produto chegou na minha casa e bem rápido. Pq agora não estão conseguindo encontrar?,2018-04-14 00:00:00,2018-04-15 15:22:53
83b07740e64e7304309e28466d9039b2,ca98afe572ee9754ef0cd28c6b97758a,5,,,2017-04-04 00:00:00,2017-04-04 21:44:03
b88f9dc70a03d75dc081d5d40dfc9d69,294a10c9e4939e8c4f1974b73970ff96,5,,,2017-08-03 00:00:00,2017-08-04 15:47:23
d02f557d1cb2a20831f5f56f23b99b3a,bb44d0c37f5fcc456bbaefd9aef6adb8,1,,"O status de compra aparece no site das lojas lannister como ENTREGUE, mas a entrega foi INCOMPLETA!!!
O Cartucho de Toner HP 125A Preto - CB540AB
NÃO FOI ENTREGUE.
Como proceder????",2017-11-29 00:00:00,2017-12-01 17:58:28
27d7684eba64bbddc14a8cbaee8c89ed,43d88b0e949865904334dd5b3ca63f50,4,,Muito bom ,2018-03-21 00:00:00,2018-03-21 23:59:35
e253ac247ec200536e6bff9371978b64,567cc2038bd5fc2994630f15ba392df9,5,,Eu amei muito obrigada ,2018-04-14 00:00:00,2018-04-14 15:55:31
b9de875196e8d04b7195e85cbedeec9b,631bf0797fc3480d6eae9757b0c816b4,4,Excelente,Muito doa e rápida na entrega eu recomendo há todos,2018-08-28 00:00:00,2018-08-28 22:26:27
b29b505c1b5099a0ecc76b2cfa96e140,4703fef754ddf8addbed5b7935e2f868,1,,não recebi o produto,2017-05-31 00:00:00,2017-07-08 02:23:29
d43e4fb355c935ea2a808823087af8c0,ef524a601004635e7bd1ec43937e961f,5,,,2017-10-25 00:00:00,2017-11-06 15:39:48
635edb6b999ddd3fe59862c7c0511e8f,0baaa859b7ff0b4d1f674a1d5c3049f3,5,,,2018-06-12 00:00:00,2018-06-12 16:51:27
b6dafd4d99253851cfdd0794f78d08d1,dcc3610bd6745b8ec0d84354631fbd3d,5,,,2018-07-28 00:00:00,2018-07-29 01:14:22
40ab8aea45acc40b074c6c8c685422cd,e5660f4c411090251a0a154f085bbfe8,3,,,2017-05-02 00:00:00,2017-05-06 18:55:08
8caf59ba9833ce7b7467e4faea13c4d3,6e228f845ad0d104a3e3c343dbfd0c19,5,,,2017-12-19 00:00:00,2017-12-31 14:27:11
7b41f3936b0104670f936ac2a7779c13,4048b8311e92aa983ee72f0b5f1e8ce5,4,,,2018-01-05 00:00:00,2018-01-08 20:22:33
671eaad7cc7685de2f3c600a4a8879ec,d2669bd045e902f5d1038d1a0008fdbe,1,,"O produto que coloca na água veio aberto, molhou o papel das instruções e manchou a fonte.",2017-12-10 00:00:00,2017-12-12 10:36:59
74238ea049ca9fc01f6b24ac083bc785,e37dabbc051a3f58d73581522f7eef81,5,,,2017-12-14 00:00:00,2017-12-28 14:53:41
ee5b9da96dcaf137f1ce3dc4c7f6c5d9,3b6ba183ec307f2e980a01e66f596821,5,,,2017-05-25 00:00:00,2017-05-26 22:07:57
a061791c0bec3f4862936b05668466fd,676c554a88771af1264e81fa10e7e760,1,Decepcionado,"A pergunta é, quando vcs irão entregar a minha mercadoria que já foi paga?",2018-05-25 00:00:00,2018-05-28 15:39:04
9eb99ee59a9fd2aeec98e6989e505c6d,871586e5b572f8c5d8b07b091e396e6e,1,,O calçado demorou para chegar e já havia sido usado. O solado estava como se já tivessem usado. ,2017-06-24 00:00:00,2017-06-25 17:17:56
c6ed438a3a03ab4c6ae0aeff74c3f32b,890b59a3c92690ae11b0cfe321e979fc,4,,"Sobre o produto tem dúvidas se e original
",2018-04-01 00:00:00,2018-04-01 16:31:41
f086200c71d0b69f84c29fc4eb206640,9af5f003f0da353f6c32a5c5e0c83b39,5,,"Chegou muito rapido, excelente produto",2018-02-04 00:00:00,2018-02-06 18:41:06
856d058d022f535d78b65af73e4095e7,f057e285395efbc0c032cf9e4ccfd146,5,,"coberta normal , minha cadelinha gostou , produto chegou rápido . ",2017-10-18 00:00:00,2017-10-19 10:36:44
dbaf79bb8eb1e3ac3bea731852711820,ed9ddf13b205161d8ca32de15a50a5c7,5,,,2017-12-20 00:00:00,2017-12-25 23:04:55
f4977ca1d40e60932532e9c5e381348a,4fb59cc4950521f470473ef761b30d7e,5,,,2017-09-27 00:00:00,2017-09-27 23:26:06
660b3d3c2d57dd7e79351d3e275a655c,4b1fd4c19cb4a9c1dc657af8a028d002,5,,Obrigado pelo produto tudo certinho obrigado lannister até a próximo,2018-02-25 00:00:00,2018-02-25 11:57:54
fe4ce702b422edfbb2c4987e57466966,a8ab4d61b3fd92a9aa110f5940434d1e,5,,"Produto de ótima qualidade e beleza. Chegou bem antes do prazo estabelecido. 
Parabéns. ",2017-09-21 00:00:00,2017-09-22 10:20:10
054e642a55f36a6526538cdadd72c253,ee8dd407e306b0808fd6fddc17ea6f78,5,,,2018-04-19 00:00:00,2018-04-21 23:18:00
78846ab16b42866045847ae1031e0892,4fc320374afd63a53d0b5607ef49113c,5,,,2017-06-01 00:00:00,2017-06-06 18:28:58
381a35cafb4be3255ae604eb73f60548,21f1cdf47b2ebf6d58a4e07191ac5a98,5,,,2018-05-18 00:00:00,2018-05-20 15:52:39
b8c3d316889d2d4ce09b5c01888a78ea,4c6f9679175cfb7119be763dd898c8a1,3,,,2018-05-19 00:00:00,2018-05-21 10:01:19
c4a3d03959615200eeef02944ac989a1,94853d2e9f30e859446eaadc4d6bcbe2,4,,"Entregaram antes do prazo, porém, recebemos uma caixa aberta.",2017-04-28 00:00:00,2017-05-02 13:11:44
9ee9dcb77baf4a136455d28639cc03f3,bf9ff7bda0e211e564cf059ef5649e4e,5,super recomendo,adorei,2018-06-29 00:00:00,2018-07-03 12:50:36
95743d4e19eb75a413378df072ad8173,1ee8f299315c112e3442b232cb9c6f3c,5,,.,2018-08-21 00:00:00,2018-08-22 12:41:02
f1b49704f5eaafc7e4802bb571cf23ab,4b0ad428488cc1b132333a293f9c1370,5,,"Chegou muito antes do prazo, ainda n usei o produto mas chegou td certinho. ",2017-08-05 00:00:00,2017-08-06 04:31:34
139d5416c4599a19930485d2d749a65e,a65b4ca3851f2b54790d82614f404348,5,,"Gostei muito ! Parabéns pela dedicação aos clientes...
",2018-03-11 00:00:00,2018-03-11 22:09:39
778f61616407dc2cf683ae317411a13c,3be2b03f32e88489f49c64de449e6d98,2,,"produto incompleto, qualidade ruim.",2018-02-24 00:00:00,2018-02-24 13:48:35
4b429edbf0d55d1cf6f677d2eadbc05a,aed5fd4c4ada58504679761465a6486e,1,,,2017-08-10 00:00:00,2017-08-13 16:33:50
22b33cf1a654c99883be4faefb90a125,fbf5bc2dbcebfcaf6cd32cf61a87e28c,5,,,2018-03-03 00:00:00,2018-03-06 09:04:29
a92c91484665dda9efe7167bca7a27ef,9e782eef55c0f6f0a4de48f967232e91,5,,"Comprei dois Moto G5 S plus com duas capas e duas películas. As lannister não aprovou o pagamento dos smartphones, mas enviou as capas com as películas. É difícil viu.",2017-10-14 00:00:00,2017-10-15 01:02:06
65bf1a763b4c58f3441786d0c4f96510,c13e96ee541f8f115bf9a364d29a6169,2,,,2018-06-29 00:00:00,2018-07-03 22:13:04
da3a335ed6a533a549c006ac81667427,a3d974992b6e4d46af6f3c6259ad725d,5,Ótimo atendimento,"Confiável, veio no prazo. Adorei",2018-08-30 00:00:00,2018-09-01 21:47:10
08c952ea159f572c741744e89fdca99e,a1c47ee60da7efa582a5da058796df50,5,,,2018-05-09 00:00:00,2018-05-15 16:52:26
8d652c40dddb2f5bdf08c784e99c55ed,e6bed0846d5d268bf1ebcf66eab19a42,1,,É a primeira vez que há atraso nos meus pedidos. ,2018-04-07 00:00:00,2018-04-07 16:13:59
8fec8eef90e488529b4fa71d1c4cbea9,1086086dc8f1556f2238eb1d973e3ac7,5,,,2018-01-11 00:00:00,2018-01-12 02:31:26
84e0ee13fefff14226ddbc60e872eb03,498021c6811da6622f31f7817f7a7af7,5,,,2018-05-18 00:00:00,2018-05-20 15:46:55
c899c8813995b5e0620eda0120294e91,259b2f71f29e6e67c6c737bb11e9b0a3,5,,Produtos de qualidade... recomendadíssimo ,2017-09-29 00:00:00,2017-10-03 01:07:09
e09c64ce5df0d67a63b91fb80bcb3040,e7438254f9ef8bf2a7e744f84c561452,4,,,2018-01-07 00:00:00,2018-01-08 04:17:18
2a15d3bcb6d60f77088cd34c48d3cfb1,eed6de9f4e402f8a8f204646b98307ab,5,,,2018-06-13 00:00:00,2018-06-13 18:20:27
1a3ed136907181636cf05b755a5503e2,3f84b0049b0be014bde59429ca8267fc,2,,,2018-08-25 00:00:00,2018-08-27 09:22:18
7b2b73da2804c9e3e53423da4c324950,94e9d4fb987019517b0aac56db0ae735,5,,,2018-01-07 00:00:00,2018-01-09 11:46:35
8e524d92a04d42552a0e894c8318873a,ace8653b9b01a6d0347aa993f8e9b0a5,4,,,2017-04-14 00:00:00,2017-04-15 14:27:45
d4f3665dbfb82f73b30ebd9beab8d627,db021dc0eafd8de55256243118e4a046,5,,,2018-03-21 00:00:00,2018-03-21 22:52:40
41761043ff569d218211f44a61ef6900,882d810d98542e6512788b9a49d6d886,5,,,2017-02-15 00:00:00,2017-02-15 12:49:12
deb8884b1be5d8113cd57327888d925a,df147d110784e81110ece3cae5fafee2,5,,,2018-01-18 00:00:00,2018-01-19 11:13:08
99143104b35eebdc731fbef8e6e4e384,db5a41f8a08f620920c7c413e91a4438,1,,"No anuncio diz ser 3 cores, mas veio com varias cores",2017-10-27 00:00:00,2017-10-30 16:26:16
13ce2a477fae83a0be58a4dcccd816d1,75e3a145a842715ed463a3a4ca34e489,5,Satisfação,"Produto melhor que o esperado. Entrega super rápida. À vários anos que sou cliente lannister.COM, por isso, recomendo sempre à todos os meus amigos e familiares!",2018-08-22 00:00:00,2018-08-23 02:29:19
ff917b12bef2336777ef8034f44d927c,ada812c7806382c3085a5f5024bc17ca,4,recomendo,Foi uma experiência sem nenhum fato negativo.,2018-07-28 00:00:00,2018-07-30 19:46:40
43e516325ff1fb1cfe991e1c7a48e1a3,aa2a0609fab50d659ead956ec8f69de1,5,,,2018-01-24 00:00:00,2018-01-25 00:41:05
bcb70b84e061db515caecbb31e87d94e,1a647a88b6fa7b167cb5414a372edeb1,5,,,2017-04-28 00:00:00,2017-05-02 17:39:30
495b3621654bfa0af2a08d9347606c4b,87334ea6311529ce3e36b18350d2d4b3,5,,,2018-02-01 00:00:00,2018-02-02 01:37:30
ab4bfc671c6e105a490e146504dedf9f,6cb295459b579361f0b6186ce45a76e4,5,,,2018-08-23 00:00:00,2018-08-25 01:28:16
cb2f20d0df15620e2d765c955267b6d0,5dd4ba32ddd49be56001b6436d8ef44c,4,Boa,Faltaram 2 parafusos do encosto da cadeira,2018-06-06 00:00:00,2018-06-06 23:59:55
bf7e4b06c1b46fa08aff0f89a278f24d,e0f9722525043b60edddacd46709fea1,5,,,2017-05-20 00:00:00,2017-05-23 20:35:35
75006d38b20ec986a30e71c455ac339f,dd4ca62b4abb4a5fe11f24d45b63eb79,4,,,2017-12-15 00:00:00,2017-12-17 23:56:54
8800f9e76c02913b8f817590c61ba848,5d8614cc1b5fa0f33976b87215bbdb0c,5,,Chegou bem antes do previsto ,2017-08-29 00:00:00,2017-08-31 05:22:02
5957cec5ee3cd5c0c5c2be9659036b5c,8e580dc7233ba4a6f93b8de2fe826bb3,5,,"Recomendadíssimo, ótimo produto e entrega muito rápida e eficiente.",2017-09-06 00:00:00,2017-09-06 20:38:15
c458a5b8add29d7aad3ce6c7f41382d2,10034668f0d3ab9832769f2f14e190fc,5,,O produto foi entregue beeeem rápido e o mesmo é ótimo possui exatamente a cor que procurava a máscara é puxada para o vinho com traços de roxo ? ,2018-01-19 00:00:00,2018-01-23 21:09:20
7c774d4caf9b1169793c48240eee3fae,2e266d1d2bf4cdf6d74ee51b92bab016,5,,ENTREGA SUPER RÁPIDA. PARABÉNS A LOJA E OS CORREIOS.,2018-03-22 00:00:00,2018-03-23 01:13:16
e68f050cd3593ac2ee65fb7306ecfb81,977f92d98cab7bb13fedbec436375f8d,4,,,2018-06-28 00:00:00,2018-07-01 08:39:53
b95afd36fc1ad254496ad97fb4725738,f4db4affcb95da2a38c0713f619c8313,5,,,2018-04-25 00:00:00,2018-04-28 10:23:19
a75dd3ef8cf78ee535231e188f33c568,f1be668faf7b301d7b9269d0dcacda99,3,,"O secador chegou na data certa, agora a chapinha ainda não recebi.
",2018-03-29 00:00:00,2018-03-31 00:52:36
9701ebe00aa0068f6bea7c8b429a477a,6c4e1e1b0508d7c73164b8890daa28c6,5,,"Maravilhosa, a cadeira veio praticamente montada, muito boa!",2017-07-21 00:00:00,2017-07-22 00:18:06
8058a94237c8299dd9e79170a7470ebd,917a1e55e47868301492b1f8f765a6f8,4,,,2018-02-04 00:00:00,2018-02-04 17:07:44
874b3612c564c7516c780ddc5e7e44ac,7d86c4aa9e59504b23f16c7ca68954a7,1,,,2017-03-12 00:00:00,2017-03-16 16:35:37
6eb2fc934a8497c35215db55f237150d,a543320aceee9be9a814f4808aacaf3f,4,,,2017-11-28 00:00:00,2017-11-29 02:23:52
5a6d8b5c8d7c634e73b19116082128af,9e6356cd884202aa5e0d16e033c8c08a,5,,Ótimo produto,2018-03-28 00:00:00,2018-03-29 15:49:42
751188982a0f279aa9d98b5ed3ad55ed,f1205199f6295174f518734d954e5da3,1,,Somente o Quadro Cofre Para minha Próxima Viagem 33x24x5cm foi entregue.,2018-06-05 00:00:00,2018-06-05 19:52:27
4cea083054f558b479556c3384b68efa,4a59b00152497e88a6a4ab7bfe77e04b,1,,quero trocar e nao estou conseguindo a cinco dias,2017-11-14 00:00:00,2017-11-16 12:52:44
0211aad2e0bb981b08eb5d502af4bb8f,dfec7411ab4ba17202e5aa72bcd3a3e1,5,,,2017-11-26 00:00:00,2017-11-28 15:09:35
cca4263e3312882f63a6b21bfc895c90,30b3d49467327cdceed755f76dc8d3f1,1,,"Comprei dois kits para meus aparelhos J5 Samsung. Ambas capas plásticas tem corte errado, tapando o flash. A película não cobre toda a extensão da tela. Desejo proceder com a devolução, para troca.",2018-01-12 00:00:00,2018-01-14 03:27:14
47e1d6a13d00ce338fbe9a408e77e24c,e807a70014b92cf251b7b8f3768b023f,5,,Na minha opinião a loja foi eficaz e até mesmo antecipou a entrega que foi feita bem antes do prazo programado!,2018-04-24 00:00:00,2018-04-25 05:43:48
a85a4aaa33c6a6a180b2af34f925e69b,ada48b7ce9fee2a62cd265bd45a9c97b,1,,,2017-06-25 00:00:00,2017-06-25 14:09:13
d7559704e5f0c4999feb930d49cd2a84,3af58300549c324fa418f079815fc952,4,,,2018-06-09 00:00:00,2018-06-09 20:57:47
1fa2fd9ad2400f8eff1695e3f5775529,fea563d194760a0737be8bff36ca8c40,5,,,2017-06-22 00:00:00,2017-06-22 23:23:47
73827e87096ad08b4065debaefd2e934,32a9917a34f07cd1a2c04102e4989e4f,4,,"Produto de excelente qualidade, bonito. O atendimento foi muito bom, entrega dentro do prazo.",2018-03-14 00:00:00,2018-03-17 09:34:05
e21a2145906ff37f694a8a5cf7827780,364bfe8be0f9a89a9a817d0e8ecd859c,5,,,2018-04-17 00:00:00,2018-04-19 03:09:06
935ad76ca2ac1fcff3b58c0b3bbb4569,4a04b801500a7b7f5dbaefe223e00338,5,,,2017-08-01 00:00:00,2017-08-03 18:42:26
97b65ce179daa36d3a902e2084b836d2,df0a2eff6f0fc7262189d138f3defa0b,4,,a loja postou certo o produto. mas o correio nao entregou ainda,2018-08-26 00:00:00,2018-08-28 13:40:01
afc31fe4436c1fbd59fdceffd0c71eac,86ab312ff20b032420f0320b32a37f12,5,excelente,,2018-06-22 00:00:00,2018-06-25 11:21:14
365b4664772c69832b9c3e9e8b20e23f,f25ef046203c850005cd4200f7f8c190,5,,,2017-05-12 00:00:00,2017-05-14 01:12:14
497e61d308470ca7b7d806046103d170,4fc55f5886d54eeddf2b8527f4d72485,5,,,2018-02-11 00:00:00,2018-02-14 02:09:18
af5e78ad0969b133680efbacb7610643,31a9ca81d056ac824459a57e784fcfe6,1,,,2018-06-13 00:00:00,2018-06-16 02:05:36
e8c3bf50c7f0d04b5e218dfe237ba43b,7dcc6df2be2e64c78a83397fceadea30,4,,,2017-12-30 00:00:00,2017-12-30 21:05:28
c0241e8b8b0e214c575b09aef28d6db6,793a1da0431a53a517bf77cc596a9d7b,3,,,2017-04-20 00:00:00,2017-04-21 08:23:43
a49eb28138df5c6167c602258f8ede3c,0f7a031ff7235289c8ce7270cac7c4ec,1,,,2018-03-22 00:00:00,2018-03-26 15:23:48
a2d87d0fea64c37956da61475e3760ff,8c24ff4b5a28bb8f08034fca0e4e1263,4,,,2018-05-10 00:00:00,2018-05-13 01:20:25
369e59ac305b65e44c5614d4d9c30698,6f0fe3a4d47a538537e0ff4486928014,1,,"Valor do produto no site $175,00 mais frete de 12,73.....emitiram nota fiscal no valor de $ 137,00....inferior ao valor do site...por que?",2018-03-02 00:00:00,2018-03-06 17:27:40
6036aa120a7243b1c0c9cb64eb90a5d3,1b0fd42cfc51e77567823cb398ef2e26,4,,,2018-08-29 00:00:00,2018-08-31 11:29:54
48be93494f39f5699083b8b6b8b29e2e,64b6860d0ff4339bec73a08ed44a99f2,5,,Tudo recebido no tempo esperado.,2017-02-21 00:00:00,2017-02-24 09:51:56
8a5b3cc460ce3e042b81b44e86da0a2a,79340f2ac5af10a369d02c1acc89eb1a,5,,,2018-03-20 00:00:00,2018-03-21 12:51:57
31114787325c7a5dccc3aa3f1aaba34e,20a9f509874c4824696e6d56602adbff,5,,Produto de ótima qualidade!!!!,2018-05-17 00:00:00,2018-05-20 11:55:14
983ca27fac2f61b67b08b0798ebd1cb8,c1e3705ddd242ae29dca5c5d3367cdda,5,,,2017-12-15 00:00:00,2017-12-22 12:41:10
320df18288c1491cc16a1f628f5a88f7,d8f4cab2c25988993e96c6c02a837ec9,1,,,2018-03-16 00:00:00,2018-03-19 10:15:41
9434f4d351f991ff143a251dcc005e2a,8e231eb804b052ee611d6c4a9300e10f,5,,,2017-07-05 00:00:00,2017-07-06 16:47:41
1b98c4addb73ea78ebd20a88686fda43,9cf677fc6e42f8256b310109fe5f2333,5,,,2017-10-21 00:00:00,2017-10-24 01:28:27
9d4f415221fe9468c56c053c10105362,9d70ddf4f9027ee7e5f0851c480d3fbe,5,,,2017-11-26 00:00:00,2017-11-28 06:40:38
c7934406c50aafe91828128deed9a1ab,35a3fda780d64bcef27e2922fe37b24d,5,,,2017-08-01 00:00:00,2017-08-02 01:23:00
edce1110bebc434444c0f782c7d5257a,7838ed6306a99eba3bb421c33864ccb5,4,,,2017-12-29 00:00:00,2018-01-02 11:25:18
4d2c631ca7e62545de2a8b9afa076d0d,6ec56173121c5972d0fd631f0f084d93,3,,,2018-07-28 00:00:00,2018-07-29 17:09:11
21386ca008d4e3afc518dee68bfeb4e8,b93b56bfb9867dddd26df4ee3efa2eb6,1,Insatisfaçao,"Não recebi todos os produtos adquiridos, faltaram o carrinho e o bebê conforto. Recebi apenas a base/assento.

Aguardo esclarecimentos",2018-04-27 00:00:00,2018-04-27 10:06:49
d9e57c5e7e24d6126e0292536ea06fbf,14f38e83e237f237348b97dd9f228d40,5,,,2018-02-17 00:00:00,2018-02-20 08:57:52
845ecdf5a831f9ca61c0fff9e2933c8d,20c93204065c1cc43ac91fe4358f8983,4,,,2017-04-21 00:00:00,2017-04-21 22:23:33
54ab2c93b4a5673adc8441eb1d4ee3a0,d341bf71429128ec496e8012f3f8e2a0,1,Não recomendo.,"Achei muito fino o tecido a costura e muito simples, sei lá parece feito em casa, a almofada que veio estava com uma linha grande no acabamento, tive que cortar. Não gostei.",2018-06-19 00:00:00,2018-06-20 08:56:43
8eb8d8d490dc6aaeb2b043f15848ddb0,f38bf6fe56ece7d6029b0c1dfaa00276,5,,,2017-06-30 00:00:00,2017-07-03 12:52:57
333c5eeb8e61bd9bc030052a7f252ac5,3745cc99bd10a2c16e31403fe9654502,5,,"BOA
",2018-06-12 00:00:00,2018-06-13 17:50:56
b7900db6a66c2cd86cae67aeabe60f83,d2a447028b1fbbc9200739e3fee4e22c,4,,,2018-08-22 00:00:00,2018-08-25 12:26:57
f9a9cf42f012bb2b685859e2a6de67d0,854963422ef4369edb2416355e8323bd,1,,"Por favor, mudem as especificações do produto. No anuncio existe um comentário de que a mochila aberta fica com 64cm. Não fica! Isso é propaganda enganosa. Comprei pensando nessa medida e me dei mal. ",2017-08-02 00:00:00,2017-08-03 10:56:00
dad39d6e623e4e6436ca2f7ea34348c0,c90a73b5ef059a234ef5d65c235ae154,1,,Péssima qualidade das tesouras. ,2017-08-24 00:00:00,2017-08-25 11:49:42
0b2aae85b5bb3668e1571c025b4a0161,6f44e08b458a69c51d6c0c460358baf6,3,,Tudo como combinado,2018-02-21 00:00:00,2018-02-22 01:16:55
00a94c6eefaf318ce0d3b56ce51b4d31,550c5a737f2d08a5e934958da8fb29bb,5,,Chegou no tempo certo,2018-01-27 00:00:00,2018-01-28 01:13:41
