product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
195a72beccf48da20d71e2d7530b470a,beleza_saude,48.0,474.0,4.0,425.0,20.0,11.0,14.0
6eb70dfb283dc3f645ed7b03c990dc72,audio,31.0,251.0,2.0,343.0,19.0,11.0,13.0
f6dc856631040b5a7843b14a94b09b96,pet_shop,48.0,1594.0,1.0,15550.0,47.0,32.0,62.0
4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,53.0,603.0,1.0,5950.0,65.0,11.0,65.0
5fb1e24560c31b0eaa1911d4247187ed,brinquedos,34.0,649.0,3.0,2600.0,33.0,12.0,26.0
368c6c730842d78016ad823897a372db,ferramentas_jardim,57.0,366.0,2.0,1650.0,30.0,22.0,30.0
ec811f847a08d7ad8203b790a1db3070,moveis_decoracao,22.0,463.0,1.0,2000.0,22.0,22.0,22.0
628f5ed6c14790dcb9233c8dbf596175,beleza_saude,43.0,875.0,1.0,555.0,30.0,12.0,16.0
530d9436af6fa4960e9754ce4128b468,moveis_decoracao,39.0,510.0,2.0,1350.0,80.0,20.0,20.0
b91b2431ca8a681073c72cab18054e6e,beleza_saude,44.0,768.0,1.0,1200.0,30.0,12.0,16.0
33ec1056063990a554e2e2cd85219de5,cama_mesa_banho,60.0,624.0,2.0,400.0,57.0,4.0,28.0
1bef08f119466a85a83919d5b80facd3,cama_mesa_banho,39.0,114.0,1.0,250.0,40.0,4.0,30.0
c53136cc2d9c25f291925712487f22eb,cama_mesa_banho,60.0,226.0,1.0,1600.0,49.0,7.0,40.0
1782400950423c9b12600278b8ef65d3,perfumaria,58.0,553.0,1.0,567.0,23.0,15.0,16.0
261244fc4d0197d8772346872f5b0f5e,moveis_cozinha_area_de_servico_jantar_e_jardim,54.0,785.0,5.0,975.0,41.0,12.0,12.0
b9a96cfeeea8e470af6d87627be50e10,fashion_bolsas_e_acessorios,59.0,198.0,2.0,200.0,16.0,10.0,16.0
44b3c2d28ae185727a80fc99e0d330ae,ferramentas_jardim,35.0,227.0,1.0,800.0,16.0,63.0,13.0
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,12.0,2411.0,1.0,380.0,17.0,11.0,13.0
50b9ed3a22932b28d452c73046083f5d,esporte_lazer,52.0,1321.0,1.0,254.0,17.0,15.0,12.0
1276de9d6e6200f71cfb172a76abf703,fashion_bolsas_e_acessorios,43.0,250.0,2.0,50.0,16.0,5.0,16.0
20b0f2e1b898d6ab3155af3b923794ed,utilidades_domesticas,51.0,1118.0,5.0,400.0,18.0,8.0,14.0
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,49.0,819.0,3.0,1250.0,42.0,11.0,12.0
2b4662eb979b4254e70b334e76ba0470,cama_mesa_banho,56.0,515.0,1.0,6700.0,30.0,30.0,30.0
896a64a7f34cdfef2c60ce59fa2a148f,perfumaria,50.0,899.0,3.0,800.0,38.0,13.0,22.0
c7f24eedab65851cf5b6c25a10816ea0,utilidades_domesticas,51.0,1540.0,1.0,1775.0,45.0,11.0,28.0
4858799008e3cd4fcab9c61fbc63a2a0,moveis_decoracao,40.0,293.0,3.0,200.0,25.0,4.0,18.0
55f166570845e0a7b4456edac9c420b7,automotivo,42.0,431.0,1.0,975.0,32.0,35.0,29.0
3ebd44ce3c5f4ef6af43b9f0b1df1729,automotivo,60.0,317.0,4.0,70.0,19.0,3.0,16.0
5fc604f5f76a23b94565f06a830fa835,esporte_lazer,51.0,302.0,1.0,400.0,20.0,20.0,11.0
992b493206080e0ded9bf933ae5da6d3,informatica_acessorios,47.0,576.0,1.0,450.0,37.0,4.0,12.0
d2085f7e0f9533605386960fc7e987ec,ferramentas_jardim,40.0,207.0,4.0,150.0,16.0,2.0,11.0
4a85b07765a341b846c963da0381db96,beleza_saude,57.0,1687.0,1.0,4350.0,16.0,16.0,16.0
3b7929cc079c14493fb6fb3373dbc1e1,audio,21.0,68.0,3.0,1075.0,40.0,20.0,30.0
9a78dffd6ee3b0b5ef8c7bcc3363cb60,moveis_decoracao,52.0,748.0,4.0,15400.0,40.0,60.0,40.0
28ea12eefe401cceb76c6026abfbcd71,esporte_lazer,52.0,671.0,6.0,1300.0,25.0,30.0,40.0
d8bbf40bf0360a6149a9ae34eb0ac7e1,artigos_de_natal,44.0,253.0,1.0,600.0,16.0,20.0,11.0
4555f012f9764d3e5cedbe66cd24513b,brinquedos,49.0,194.0,2.0,1100.0,30.0,30.0,30.0
f97f7f15dc57882fed36ae1dc9de8090,beleza_saude,45.0,568.0,1.0,150.0,16.0,7.0,15.0
2f785af0f4f132585052347521b90b29,beleza_saude,46.0,456.0,1.0,529.0,20.0,18.0,16.0
67d2c4ee8fd08752a32aae5f878740aa,telefonia,45.0,361.0,1.0,100.0,19.0,4.0,11.0
a59fb60fddcc72a9878b7ed5cb69d8e4,audio,48.0,424.0,1.0,200.0,27.0,5.0,20.0
14ff2fd93669cee55ac37385a7409d5d,brinquedos,41.0,960.0,3.0,200.0,20.0,25.0,25.0
c9e53dd69a11a579c7cf58da80dbe762,beleza_saude,42.0,647.0,1.0,2700.0,98.0,15.0,15.0
9e809bfbd8f6387e9bfbccd76087c82e,esporte_lazer,29.0,2084.0,1.0,100.0,16.0,10.0,16.0
84fa04b89f708a4fdfa1d828a277a150,fashion_bolsas_e_acessorios,27.0,472.0,1.0,300.0,21.0,9.0,13.0
8d219c7aa1a8032569bbd8c4ad515daa,esporte_lazer,52.0,914.0,2.0,4350.0,20.0,20.0,20.0
d3a745c19c13090b4114427d782f6c52,perfumaria,58.0,912.0,1.0,400.0,18.0,8.0,16.0
8092fb20e422a961ea52cd441b5a4244,informatica_acessorios,28.0,736.0,1.0,856.0,25.0,16.0,18.0
36ea81e90d1292dcdc3ad8abb09c20fe,bebes,59.0,921.0,4.0,350.0,42.0,27.0,42.0
da596542f9179c1021970d21d9b53b76,cama_mesa_banho,40.0,324.0,1.0,750.0,36.0,4.0,29.0
20a64c9ab614812a2634ebbd69bb4a02,cool_stuff,50.0,1490.0,3.0,550.0,100.0,6.0,50.0
d3c044bd42d84a79e3b0c42662806a48,esporte_lazer,32.0,3831.0,1.0,150.0,16.0,16.0,11.0
136da55add0b0a3c8c5404913a225e47,utilidades_domesticas,49.0,370.0,2.0,300.0,16.0,10.0,12.0
2c28d5cc196e413502b3f8a4ed9aedc9,perfumaria,46.0,859.0,2.0,450.0,26.0,12.0,18.0
aa280035c50ba62c746480a59045eec4,brinquedos,56.0,678.0,3.0,200.0,16.0,8.0,11.0
20f160a9cf2e856ee5eba259e9ae33f9,perfumaria,56.0,1224.0,3.0,556.0,21.0,16.0,16.0
db1d1a4569fdbae28a0d3340d907f7af,,,,,400.0,16.0,5.0,12.0
02ad328219e45e7d138101bc3c8aa6c6,casa_construcao,52.0,928.0,7.0,1000.0,16.0,20.0,16.0
3e442d09f9dfef002aadf31960869f65,informatica_acessorios,33.0,1084.0,2.0,200.0,41.0,2.0,29.0
dd0c5ce67727fde645d9a6c8cdc4970d,eletronicos,59.0,743.0,2.0,343.0,28.0,16.0,19.0
7fdff1c504647eff040e08cd98ce3210,brinquedos,43.0,2239.0,2.0,200.0,17.0,21.0,11.0
196b3e3000c77b282069397fb84686dc,bebes,40.0,1109.0,1.0,28250.0,34.0,85.0,55.0
3a05a947f28cf46d789adedc107d7595,esporte_lazer,57.0,652.0,1.0,3450.0,16.0,15.0,20.0
2d68dc900969487798076d5f21c1090d,moveis_decoracao,54.0,688.0,1.0,300.0,22.0,2.0,32.0
af407c297ba8ec15891e2d95193203c2,construcao_ferramentas_construcao,39.0,493.0,1.0,2008.0,45.0,23.0,21.0
aed75ad669fbebd5a385ac7cc2ae7573,beleza_saude,42.0,427.0,1.0,30000.0,50.0,75.0,56.0
4ec8f9faf220dfbee99dc36f001ac968,moveis_decoracao,51.0,527.0,1.0,7750.0,49.0,25.0,49.0
f264c1d9b20b5e4a340254d0405e613b,cool_stuff,48.0,874.0,1.0,1050.0,42.0,25.0,15.0
547b95702aec86f05ac37e61d164891c,ferramentas_jardim,33.0,509.0,1.0,9100.0,42.0,13.0,39.0
7754574f8aeca545b663be749e5db05c,informatica_acessorios,46.0,2604.0,2.0,5879.0,30.0,25.0,19.0
7564c1759c04fc0a38f2aa84f7a370ee,construcao_ferramentas_construcao,59.0,2432.0,3.0,1200.0,16.0,11.0,11.0
e85d91619b497e98754390b6198a9818,bebes,56.0,624.0,2.0,700.0,24.0,14.0,18.0
211293b50935ced8d4370f552c482d74,bebidas,55.0,1736.0,3.0,226.0,18.0,16.0,16.0
2b4609f8948be18874494203496bc318,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0
53d9d735cbf1969f1f2661b9b2c661be,utilidades_domesticas,54.0,807.0,1.0,750.0,25.0,10.0,15.0
9feeadd6b97835152e83e1b25b46f5c4,esporte_lazer,54.0,1175.0,1.0,1064.0,24.0,20.0,19.0
22594ba8fd9a72ad95d352929c821560,moveis_escritorio,31.0,1076.0,1.0,8450.0,53.0,50.0,16.0
467df52fbb75382062d23bcb4e995d67,papelaria,60.0,244.0,1.0,1900.0,60.0,20.0,29.0
69455f41626a745aea9ee9164cb9eafd,relogios_presentes,41.0,408.0,2.0,501.0,18.0,13.0,14.0
f25bbb88c1a219c21b1af6b99895b960,esporte_lazer,42.0,231.0,4.0,550.0,35.0,10.0,20.0
c8f57335e06d8d4e73e34057dc92cfbe,telefonia,59.0,273.0,1.0,300.0,16.0,2.0,11.0
f3c5707e7c539ab6533e3611da02b648,cama_mesa_banho,57.0,204.0,1.0,2250.0,35.0,20.0,30.0
abcadf3aeced9a5dd2c23cb61ca09a4c,automotivo,56.0,663.0,3.0,577.0,24.0,14.0,13.0
b60a0c8bd0333c69ee70565973709bbf,beleza_saude,56.0,2010.0,5.0,650.0,16.0,10.0,11.0
cec09725da5ed01471d9a505e7389d37,esporte_lazer,52.0,1197.0,1.0,2500.0,20.0,11.0,11.0
6c6a78e0768babe7473b5eccf0fc6076,moveis_decoracao,60.0,357.0,1.0,400.0,25.0,5.0,17.0
276e9ed23a30582d125743aaed57ed22,ferramentas_jardim,60.0,624.0,3.0,250.0,17.0,7.0,13.0
9ae64e1163bf254bad20d5155cffb99d,papelaria,59.0,314.0,3.0,8000.0,30.0,55.0,35.0
ff8f6ec909e03ac8d9f6d82a10031c0c,cool_stuff,54.0,1594.0,2.0,1600.0,60.0,5.0,36.0
f2e53dd1670f3c376518263b3f71424d,cama_mesa_banho,53.0,236.0,2.0,1975.0,41.0,13.0,31.0
3f29ff76d9ee5fd080b96ce49afc6c94,esporte_lazer,59.0,1299.0,3.0,500.0,20.0,10.0,15.0
8db75af9aed3315374db44d7860e25da,seguros_e_servicos,48.0,461.0,4.0,400.0,26.0,22.0,11.0
f124ba93c961061c1358bab8b90730ba,audio,50.0,447.0,1.0,150.0,27.0,5.0,20.0
bd69e6d599b9a3d9c298617c14e46f9f,cama_mesa_banho,54.0,405.0,1.0,700.0,45.0,15.0,30.0
eb356ef61e2262adcadc023b9522609d,relogios_presentes,60.0,261.0,3.0,200.0,16.0,2.0,11.0
cd6e125f1385d66bd4d682a54f64750d,instrumentos_musicais,52.0,206.0,1.0,1400.0,31.0,50.0,31.0
17de10d52ada234d16d3991c1b9546f8,brinquedos,45.0,128.0,1.0,400.0,22.0,14.0,14.0
12f54c9922a614df9d112a6d7537bb9d,telefonia,55.0,592.0,1.0,275.0,18.0,4.0,12.0
9c8175269cef413a4b94529295cc1991,telefonia_fixa,60.0,789.0,4.0,394.0,21.0,16.0,17.0
5115d8cd6438c0c4d8abdf38d5d41ebd,fashion_bolsas_e_acessorios,46.0,128.0,7.0,350.0,16.0,2.0,20.0
2e513e110e3f95926fa3d1ac44444ff4,eletronicos,56.0,320.0,1.0,150.0,24.0,8.0,16.0
8f03c5b78e41d6cecdfb6f6bbe4de8da,ferramentas_jardim,43.0,594.0,3.0,5683.0,45.0,30.0,30.0
58306668d7263e8ebd2d5c69ef31cc23,beleza_saude,55.0,261.0,1.0,5300.0,25.0,105.0,12.0
04d752c2cda8f0972a8ab10ac9abdf12,cama_mesa_banho,53.0,128.0,2.0,900.0,50.0,5.0,50.0
f50df3b65ee30912ca3e462971e1334f,informatica_acessorios,58.0,870.0,2.0,700.0,28.0,10.0,19.0
c6dd917a0be2a704582055949915ab32,cool_stuff,54.0,1012.0,1.0,1200.0,42.0,25.0,15.0
99f265229d46f700208ad7cb1ff48aae,telefonia,60.0,755.0,6.0,350.0,17.0,4.0,12.0
7dfaf5d5673b7663f59e93262a2e393b,telefonia,51.0,394.0,7.0,150.0,19.0,3.0,11.0
d47f1895ec4f641a519a65d73d2157b5,esporte_lazer,56.0,661.0,5.0,200.0,16.0,5.0,13.0
600807028ef02560765e441c161a9da3,papelaria,60.0,589.0,3.0,250.0,21.0,7.0,15.0
69fb24f0cd077f460768e66b89c3565e,moveis_sala,20.0,275.0,1.0,3400.0,33.0,13.0,33.0
adeea18a6da4bba9f90b3e77641f6016,informatica_acessorios,52.0,118.0,2.0,100.0,16.0,8.0,11.0
aba86c093ccdbac75b09111d57e50004,moveis_escritorio,41.0,154.0,1.0,2600.0,40.0,45.0,39.0
dd64f2b1807ccb20fcd0ea2a40dd8a9b,utilidades_domesticas,56.0,397.0,4.0,7350.0,56.0,14.0,56.0
c8ce6fa564890ef82eb876c0bbb8f01d,informatica_acessorios,53.0,886.0,6.0,200.0,29.0,5.0,20.0
b813c88d024da60c2cbdf7a531e4fa77,perfumaria,60.0,441.0,1.0,500.0,23.0,8.0,15.0
be837f2e0152a208d4386f4126d5bd7c,eletrodomesticos,60.0,940.0,2.0,950.0,25.0,11.0,15.0
6914791ca3bbae73b7111d6b3ecbc814,brinquedos,37.0,226.0,1.0,450.0,45.0,15.0,35.0
68d5c8f49bad9f5b366b4f40db6c7fdf,brinquedos,58.0,411.0,1.0,200.0,28.0,13.0,22.0
80a08e4dfa5115b34f674eca035a01dd,esporte_lazer,50.0,2164.0,5.0,3400.0,33.0,25.0,28.0
56ad64ea1d19bc4b26b61088d89e6f41,moveis_decoracao,43.0,523.0,1.0,400.0,50.0,5.0,30.0
fd7d2e006bf144655148da8077bd8d4f,instrumentos_musicais,51.0,291.0,5.0,200.0,16.0,30.0,16.0
5403528d987ad26e8d7cb25940411987,relogios_presentes,58.0,600.0,3.0,250.0,16.0,2.0,11.0
c2a1ff8408a1c857c8730e4d12da714e,utilidades_domesticas,56.0,1221.0,3.0,1450.0,21.0,17.0,22.0
98ec655119c24de03b804696821f3955,beleza_saude,46.0,586.0,1.0,200.0,20.0,20.0,30.0
76b7fa5da50b22fe17d1e7bbde661106,moveis_decoracao,52.0,264.0,1.0,650.0,25.0,25.0,25.0
ee2568e85817bc2c070154cec07135ac,brinquedos,39.0,111.0,2.0,400.0,20.0,31.0,30.0
72b61ed035f5576359ccf0d2ec7bddf2,esporte_lazer,61.0,990.0,5.0,150.0,26.0,2.0,21.0
a22e92e1c32bdf3db91e0170a8b18408,esporte_lazer,44.0,1161.0,3.0,3450.0,100.0,15.0,15.0
53078c8d0c5db76c536e1d2244ac63e4,beleza_saude,32.0,500.0,2.0,300.0,16.0,11.0,12.0
86b8032cbb666ec9ca1f2aa4d4cace06,esporte_lazer,52.0,801.0,5.0,418.0,18.0,7.0,13.0
2d7ec74c6f93ad8234f2e29817b2827b,bebes,54.0,305.0,6.0,1400.0,40.0,30.0,30.0
217cb0f28c6def3c3be057a952d78189,pet_shop,54.0,1102.0,2.0,650.0,20.0,18.0,20.0
1df9ea4c24394047de1837c6f00673b3,informatica_acessorios,32.0,604.0,1.0,150.0,16.0,15.0,13.0
4ca7b91a31637bd24fb8e559d5e015e4,eletroportateis,55.0,2209.0,5.0,20500.0,39.0,39.0,58.0
99c97d191bcc87e072acc4521bce44d4,eletrodomesticos_2,33.0,111.0,1.0,7350.0,44.0,14.0,30.0
34dabb8af33b3756cf72df05fb327011,tablets_impressao_imagem,56.0,512.0,1.0,300.0,26.0,10.0,26.0
c5cb254d666e4420d56b5dc67ff59d29,informatica_acessorios,55.0,92.0,1.0,50.0,16.0,3.0,11.0
6bbe55cf8f85c87b6eebb775a53402f4,tablets_impressao_imagem,54.0,512.0,1.0,283.0,22.0,12.0,21.0
8ed094bfe076c568f6bb10feada3f75d,moveis_escritorio,43.0,1128.0,1.0,16133.0,63.0,59.0,25.0
4d272fe20c57c64dc74b3db191fc31ef,cama_mesa_banho,45.0,113.0,1.0,350.0,40.0,4.0,30.0
33a07ea8a7b3dbab277c180e9f1233ea,automotivo,43.0,421.0,1.0,2000.0,20.0,21.0,15.0
36f60d45225e60c7da4558b070ce4b60,informatica_acessorios,33.0,300.0,1.0,207.0,19.0,11.0,14.0
c6a5b2b8610b3206be072c211b70ba69,papelaria,52.0,223.0,5.0,5850.0,60.0,20.0,29.0
a5341e3f8155dbb3e62323d3ea289729,moveis_decoracao,50.0,422.0,7.0,2850.0,40.0,5.0,44.0
ab5da1daa941470d14366f4e76a99dd2,eletrodomesticos,57.0,953.0,3.0,100.0,30.0,10.0,15.0
c7df652246ed7b3300aaf46960c141e4,beleza_saude,28.0,1455.0,1.0,683.0,29.0,15.0,22.0
905434463b9e660873f4c2833b75ae07,pet_shop,55.0,800.0,1.0,11450.0,42.0,65.0,55.0
5c973b4202aac5c372a483e712306f4f,cama_mesa_banho,38.0,182.0,2.0,350.0,25.0,9.0,19.0
c4fa0206ee58c2694c9642e6483b576a,perfumaria,51.0,784.0,2.0,525.0,16.0,15.0,16.0
57d79905de06d8897872c551bfd09358,telefonia,59.0,540.0,4.0,300.0,17.0,4.0,12.0
0364c36f8e845e4d309c0a3accc04b1c,moveis_escritorio,47.0,1158.0,1.0,16800.0,63.0,58.0,24.0
2ae94d219369eb83f204effd82cb9f31,informatica_acessorios,51.0,562.0,4.0,350.0,16.0,4.0,16.0
43423cdffde7fda63d0414ed38c11a73,relogios_presentes,41.0,1159.0,4.0,350.0,16.0,14.0,11.0
6b00cb3fe05c73d0acef3fd949a34c0f,brinquedos,34.0,254.0,1.0,200.0,16.0,10.0,11.0
d8a3b568800dd60242c366e5e02184e4,esporte_lazer,56.0,627.0,4.0,550.0,16.0,10.0,12.0
069a004edf898d16c9331bafd6ac7f46,moveis_decoracao,28.0,929.0,4.0,950.0,25.0,25.0,25.0
65841ad29fc48cd40902e03da7511e05,cool_stuff,51.0,1279.0,4.0,7750.0,58.0,33.0,61.0
1427b126f61597524866770b05d4eed2,informatica_acessorios,51.0,378.0,1.0,200.0,17.0,13.0,13.0
3f9db4ff95890df33167856d315a05bc,beleza_saude,33.0,443.0,1.0,1750.0,23.0,23.0,22.0
39d5577b413907bf3a1d2f9ab9510863,cama_mesa_banho,54.0,229.0,1.0,1500.0,40.0,5.0,30.0
bb225b185b631d856dc1580ca5c3708e,beleza_saude,60.0,950.0,4.0,1300.0,42.0,12.0,11.0
0bcc3eeca39e1064258aa1e932269894,ferramentas_jardim,57.0,339.0,2.0,1800.0,37.0,22.0,40.0
ecb054d15ac79df23f143de21d0dea23,esporte_lazer,55.0,297.0,3.0,200.0,25.0,25.0,25.0
868b3136c5b206f91b8208fbfdf2cb7c,cama_mesa_banho,57.0,364.0,2.0,800.0,45.0,10.0,34.0
c023dc7b323cb5a452d21cd0742c9bf1,artigos_de_natal,43.0,262.0,1.0,600.0,16.0,15.0,11.0
e756f3f73af3c08dad566b84cf5c66d7,fashion_bolsas_e_acessorios,20.0,144.0,4.0,150.0,16.0,12.0,11.0
d5d5bf01f70d61a8917ef35a3595edbc,papelaria,42.0,202.0,3.0,1050.0,29.0,30.0,26.0
7c4a8bec217df1de0df2b5aaf8175b65,audio,58.0,675.0,2.0,167.0,16.0,4.0,11.0
9ac3471b9357338ea8054108a00389e3,telefonia,31.0,324.0,1.0,150.0,17.0,17.0,17.0
c91c24a6ec3aa0059e69656c4677e84d,ferramentas_jardim,54.0,292.0,2.0,3750.0,32.0,14.0,22.0
aef74719b37c2e1d6be96b4e50495ad0,fashion_bolsas_e_acessorios,50.0,2164.0,5.0,975.0,33.0,25.0,28.0
f2169c25db6a579fde210bf8ce7ce9d7,ferramentas_jardim,33.0,1942.0,1.0,7750.0,54.0,28.0,28.0
eab77f3ca90afdb347367c198efdb8be,beleza_saude,42.0,632.0,2.0,250.0,22.0,12.0,17.0
de845f191115e91fadc9624c144488c7,informatica_acessorios,57.0,1828.0,1.0,5875.0,25.0,15.0,20.0
fdfb90feb49d2b41b8283a8ec6e95590,instrumentos_musicais,59.0,1123.0,1.0,11600.0,45.0,20.0,100.0
4c2394abfbac7ff59ec7a420918562fa,beleza_saude,49.0,1495.0,3.0,600.0,33.0,19.0,13.0
1a4f338579cef9360aa407e3d97b4c89,cool_stuff,56.0,1226.0,2.0,200.0,17.0,17.0,14.0
4ef2894feb9fb3f164a68f654f841447,beleza_saude,58.0,1399.0,3.0,1500.0,50.0,20.0,20.0
ab330e1b64fde92d3b4d4d6980a38576,papelaria,18.0,346.0,2.0,150.0,16.0,5.0,15.0
cf78006a2a6b0429b9663edd99bb38f9,moveis_decoracao,49.0,399.0,1.0,1900.0,28.0,19.0,21.0
439d0c278b77ddc4b1488de210c8df35,cama_mesa_banho,44.0,641.0,2.0,1950.0,50.0,10.0,40.0
de92134fd940e9302d27c31af4581fbd,eletroportateis,50.0,797.0,1.0,438.0,25.0,12.0,15.0
e3425df9bd51be69917273c9dd92ed5e,relogios_presentes,53.0,346.0,2.0,733.0,17.0,10.0,18.0
43b54d1fc56ff394092a3dff6be2d39f,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0
7d40b684cc830baa8f7760f6fb1528c0,moveis_escritorio,51.0,2614.0,4.0,2600.0,53.0,11.0,32.0
eaa53c85856d19bc9f611f5628b4ce7b,construcao_ferramentas_iluminacao,56.0,290.0,4.0,600.0,38.0,15.0,25.0
b0c89945c034268074f5f80b362bda34,cama_mesa_banho,60.0,612.0,1.0,550.0,16.0,10.0,16.0
44980f2abfac3c9364a666403350799b,esporte_lazer,46.0,1230.0,3.0,850.0,30.0,23.0,15.0
188d0b148e6d1c86faffe0d73c3f2dad,moveis_decoracao,25.0,249.0,2.0,7650.0,25.0,25.0,25.0
1f50c7757334d6acef5e3c5fa64eb3c7,moveis_decoracao,40.0,406.0,3.0,700.0,24.0,19.0,22.0
98b22c1129886cbd7fcae69d1c93e442,cama_mesa_banho,57.0,188.0,1.0,1350.0,44.0,2.0,35.0
cbdb9bf611328898bd4b32a384506b3a,moveis_escritorio,26.0,945.0,1.0,12700.0,55.0,70.0,18.0
7ac0d3f8ac5b60c13d74b02b8cbb4623,pet_shop,40.0,1110.0,6.0,1050.0,20.0,17.0,25.0
b5e13c9a353102f79c6206ff5cb61a50,brinquedos,59.0,249.0,2.0,1500.0,40.0,25.0,20.0
93a12c289ca2b78e7069e469f5053ef2,informatica_acessorios,55.0,408.0,1.0,233.0,16.0,14.0,15.0
42080692a4543e17940c60a980613abb,eletronicos,27.0,628.0,3.0,200.0,16.0,15.0,15.0
fe34503c6bccf918db601aaafd4a975a,,,,,3000.0,16.0,21.0,19.0
a0fe1efb855f3e786f0650268cd77f44,agro_industria_e_comercio,35.0,380.0,1.0,125.0,20.0,4.0,13.0
d1c427060a0f73f6b889a5c7c61f2ac4,informatica_acessorios,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0
9eec04a029e2b9372276f3748011b493,beleza_saude,49.0,1004.0,2.0,200.0,20.0,10.0,20.0
68fe8893052a044100e60cd0c8c6b274,informatica_acessorios,53.0,961.0,1.0,1850.0,39.0,12.0,22.0
cb6c1c21ebc9c153a7baf319c515657a,informatica_acessorios,24.0,718.0,2.0,200.0,41.0,2.0,29.0
42bb409da80c21a2ab7f65ec0c4f04d8,eletrodomesticos_2,46.0,382.0,2.0,11710.0,45.0,37.0,29.0
99e6f14f74a00605ad9cfe8c4bb29385,telefonia,54.0,520.0,8.0,300.0,18.0,5.0,12.0
e9a19740a95180e871a7fd864bf65dd7,cama_mesa_banho,53.0,807.0,1.0,1175.0,29.0,19.0,26.0
c1f5307decb89342351bec53668cffd9,telefonia,60.0,777.0,4.0,300.0,17.0,4.0,12.0
b92a7304ebad1ca5b393b53b2de5c70a,moveis_escritorio,55.0,1292.0,1.0,9725.0,53.0,52.0,17.0
f532ec9a55ee4e466e1c8fc913563ad5,utilidades_domesticas,48.0,444.0,1.0,6300.0,60.0,25.0,25.0
9c313adb4b38a55b092f53f83f78be9e,artes_e_artesanato,32.0,660.0,3.0,500.0,16.0,6.0,16.0
6c712952b8ef62f8d06a0314917400c8,beleza_saude,39.0,608.0,1.0,1200.0,21.0,13.0,19.0
7bc34251fed67b7d8a0251d7ad8eff3c,esporte_lazer,47.0,3820.0,1.0,1300.0,22.0,27.0,22.0
da1cfaaffa7720fe28f26f18d52f5ad9,fashion_bolsas_e_acessorios,59.0,409.0,3.0,150.0,16.0,9.0,11.0
7afa8c8eca2a26b599823eed4975a820,utilidades_domesticas,60.0,400.0,7.0,2600.0,37.0,24.0,37.0
afeeea6271148ee1bb15173b8187c431,telefonia,52.0,1885.0,1.0,450.0,17.0,3.0,11.0
6a9678c02c9aaec51699e995ab18e48f,relogios_presentes,43.0,1101.0,2.0,333.0,18.0,11.0,12.0
fdc1340be043a0e6807741d687fc1cd4,relogios_presentes,57.0,452.0,1.0,200.0,16.0,11.0,20.0
04f92f94955d380b722ed941f2e6e51c,eletroportateis,52.0,698.0,4.0,3125.0,18.0,30.0,38.0
0f8016710ce920034150241f0b8b5def,cama_mesa_banho,58.0,665.0,1.0,4400.0,42.0,16.0,36.0
66077cc774ac8ba7c7fcb45fd8e03474,utilidades_domesticas,37.0,365.0,2.0,3121.0,42.0,25.0,30.0
afd34b33969fc993e14ae949c140d527,pet_shop,53.0,424.0,6.0,1350.0,40.0,20.0,30.0
a4bca9d23228eeaf4e0169cb1a45aa62,informatica_acessorios,57.0,1452.0,3.0,100.0,16.0,4.0,16.0
8e48c45980a3fee42f12f7986a4b68d5,automotivo,56.0,1498.0,4.0,2250.0,56.0,69.0,12.0
d2b42ba1cc7c04d6f6e4ea54392b95fa,eletronicos,60.0,318.0,1.0,150.0,25.0,7.0,16.0
87ac7e3e844a79b97f7b98cecfbc69db,fashion_roupa_feminina,33.0,172.0,4.0,500.0,20.0,5.0,20.0
45c4df3befb383b0102121f980c20f82,instrumentos_musicais,53.0,964.0,4.0,3300.0,44.0,10.0,32.0
675f7d81de5e3dce0491b9b0ce921748,utilidades_domesticas,55.0,475.0,3.0,1535.0,10.0,15.0,14.0
1fdac0720456c9b74b0a93aeb821d5a2,moveis_decoracao,56.0,546.0,2.0,200.0,16.0,11.0,16.0
951098957e7871bfeab769de5e3871a8,relogios_presentes,28.0,321.0,1.0,800.0,22.0,14.0,13.0
027cdd14a677a5834bc67a9789db5021,perfumaria,42.0,544.0,1.0,341.0,20.0,18.0,16.0
cc2232dbef2c9fca23f4c7f6a19a42e3,eletroportateis,63.0,587.0,3.0,300.0,21.0,11.0,17.0
5ad2fee5f3e327f898435c3fcb0c93bd,informatica_acessorios,57.0,164.0,1.0,100.0,20.0,2.0,18.0
40562621def0bbc3080d94f54b9d1f61,cama_mesa_banho,51.0,750.0,1.0,800.0,16.0,10.0,16.0
c5b72065154ec27c2d1ed8a654c3348f,relogios_presentes,36.0,1116.0,1.0,416.0,18.0,9.0,13.0
f4a9b2ee7355882bd41e1bf5126cf56a,fashion_bolsas_e_acessorios,53.0,768.0,1.0,200.0,16.0,2.0,11.0
18901878788fec7ddc55e64d1ace8187,bebes,38.0,471.0,2.0,8250.0,44.0,32.0,35.0
5dbf50af9485478b933f1028e108640d,eletronicos,15.0,359.0,4.0,150.0,17.0,3.0,12.0
